Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Dubai R16,L vs Van De Zandschulp,6.6,6.8,6.4,41.3%,52.4%,50.0%,52.6%,52.0%,3.9%,-0.5,-0.2,11.5,4.8
2023 Marseille QF,L vs Hurkacz,5.6,6.5,4.7,49.1%,53.5%,38.5%,53.7%,42.8%,5.6%,-1.0,-0.5,9.0,3.1
2022 Stockholm QF,L vs Tsitsipas,5.1,5.1,5.1,41.7%,43.2%,56.3%,47.6%,48.1%,4.1%,10.0,7.8,0.0,0.0
2022 Stockholm R32,W vs Halys,4.4,4.9,4.1,45.2%,53.8%,64.3%,78.9%,40.5%,9.3%,9.0,7.7,28.0,14.9
2022 Florence SF,L vs Wolf,5.0,5.4,4.6,46.2%,51.5%,100.0%,33.3%,40.8%,6.5%,0.0,0.0,14.0,9.9
2022 Florence R32,W vs Van Rijthoven,5.3,5.2,5.4,56.8%,73.3%,90.0%,81.8%,45.9%,3.0%,6.5,8.7,13.5,13.9
2022 Washington SF,L vs Kyrgios,3.6,4.4,2.8,40.2%,51.6%,60.0%,50.0%,40.3%,8.3%,4.0,8.5,7.0,7.1
2021 US Open R128,L vs Brooksby,6.8,6.0,7.5,43.9%,49.3%,40.0%,56.5%,49.8%,10.6%,6.0,1.6,-1.5,-0.4
2021 Winston Salem F,L vs Ivashka,3.9,4.3,3.2,28.6%,16.7%,75.0%,28.6%,52.4%,2.9%,-15.0,-20.0,-4.0,-6.2
2021 Gstaad R16,W vs Lopez,3.4,3.8,2.9,48.5%,54.5%,64.3%,43.8%,61.9%,10.9%,4.5,2.5,3.5,3.5
2021 Roland Garros R64,W vs Monfils,5.0,5.2,4.8,57.3%,52.6%,53.3%,46.2%,43.2%,5.0%,-4.0,-2.3,17.0,7.1
2021 Australian Open R128,W vs Hurkacz,5.0,5.4,4.5,45.0%,47.8%,45.5%,66.7%,43.5%,10.8%,-1.5,-0.7,18.0,5.5
2020 Montpellier R32,W vs Sinner,5.8,5.4,6.2,50.9%,60.0%,62.5%,61.9%,40.5%,10.8%,4.5,5.1,8.0,5.4
2020 Australian Open R64,L vs Khachanov,6.0,6.4,5.5,50.3%,49.5%,54.3%,48.1%,54.5%,13.6%,2.0,0.5,16.0,4.7
2019 NextGen Finals RR,L vs Sinner,3.9,4.1,3.7,38.5%,30.0%,44.4%,42.9%,44.6%,4.9%,-14.0,-25.0,-2.5,-3.2
2019 NextGen Finals RR,W vs Humbert,4.2,4.1,4.2,51.4%,62.5%,23.1%,58.3%,43.9%,10.0%,0.5,0.6,5.5,5.1
2019 Mouilleron CH F,W vs Bourgue,3.7,3.8,3.6,55.9%,66.7%,44.4%,87.5%,42.0%,4.3%,7.5,13.2,7.5,8.3
2019 Orleans CH F,W vs Barrere,4.6,5.2,4.0,50.8%,63.3%,61.1%,55.6%,49.8%,5.3%,9.0,9.1,4.0,3.8
2019 Wimbledon Q2,W vs Brown,3.3,3.9,2.8,52.0%,50.0%,69.2%,100.0%,58.9%,18.3%,18.5,24.3,10.5,22.8
2019 Murcia CH F,L vs Carballes Baena,7.1,7.7,6.3,40.0%,51.4%,34.8%,43.2%,34.1%,3.3%,-7.0,-4.8,5.0,1.8
Career (23 matches),,5.1,5.3,4.9,47.8%,51.8%,52.6%,53.9%,46.5%,8.4%,2.3,1.6,8.5,5.0
