Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Wimbledon R32,L vs Galan,58% (14/24),32% (7/22),2/3,0/0,23% (3/13),0/3,0/1,73% (8/11),40% (4/10)
2023 Wimbledon R64,W vs Fritz,62% (18/29),45% (5/11),3/4,1/1,60% (6/10),1/3,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Molcan,70% (14/20),29% (4/14),3/10,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 Dubai R16,L vs Van De Zandschulp,42% (8/19),50% (4/8),1/2,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2023 Marseille QF,L vs Hurkacz,63% (12/19),33% (3/9),1/2,0/1,73% (8/11),0/2,0/1,57% (4/7),29% (2/7)
2022 Stockholm QF,L vs Tsitsipas,58% (7/12),9% (1/11),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2022 Stockholm R32,W vs Halys,60% (12/20),31% (5/16),2/5,1/1,40% (2/5),1/2,0/0,- (0/0),- (0/0)
2022 Florence SF,L vs Wolf,71% (5/7),50% (3/6),0/0,0/0,29% (2/7),2/4,1/2,- (0/0),- (0/0)
2022 Florence R32,W vs Van Rijthoven,73% (8/11),44% (4/9),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2022 US Open R128,L vs Kubler,71% (15/21),18% (2/11),1/2,0/0,29% (2/7),1/4,1/2,- (0/0),- (0/0)
2022 Washington SF,L vs Kyrgios,60% (9/15),- (0/0),0/0,0/0,67% (2/3),1/3,1/2,60% (3/5),17% (1/6)
2022 Wimbledon R64,L vs Sinner,59% (13/22),50% (3/6),1/1,0/0,68% (13/19),4/7,1/2,- (0/0),- (0/0)
2022 Wimbledon R128,W vs Altmaier,71% (15/21),29% (5/17),3/4,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2021 US Open R128,L vs Brooksby,41% (9/22),50% (8/16),1/1,0/0,43% (9/21),1/4,0/1,- (0/0),- (0/0)
2021 Winston-Salem F,L vs Ivashka,18% (2/11),- (0/0),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2021 Gstaad R16,W vs Lopez,73% (16/22),67% (2/3),2/6,1/1,83% (5/6),2/3,2/2,53% (8/15),47% (7/15)
2021 Wimbledon R64,L vs Auger Aliassime,68% (15/22),40% (2/5),1/1,0/0,20% (1/5),1/4,0/1,40% (2/5),33% (2/6)
2021 Wimbledon R128,W vs Tsonga,69% (24/35),21% (6/28),3/12,1/2,57% (4/7),0/2,0/0,80% (4/5),0% (0/6)
2021 Roland Garros R32,L vs Sinner,35% (8/23),9% (1/11),0/1,0/0,63% (10/16),1/4,0/1,- (0/0),- (0/0)
2021 Roland Garros R64,W vs Monfils,62% (13/21),70% (7/10),3/3,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2023 (5 matches),,59.5%,35.9%,47.6%,66.7%,46.5%,10.0%,0.0%,66.7%,35.3%
2022 (8 matches),,65.1%,30.3%,64.3%,75.0%,55.4%,40.9%,44.4%,60.0%,16.7%
2021 (11 matches),,57.2%,44.3%,48.7%,75.0%,54.6%,23.3%,37.5%,58.1%,36.4%
2020 (4 matches),,66.0%,56.5%,41.7%,100.0%,40.7%,14.3%,0.0%,40.0%,20.0%
2019 (32 matches),,64.5%,46.6%,55.9%,54.5%,57.8%,41.5%,38.5%,63.6%,48.5%
Career (91 matches),,60.8%,41.6%,52.3%,56.0%,56.7%,40.4%,43.6%,60.4%,38.2%
