Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,1,2,33.3%,4-3,57.1%,36-30,54.5%,0-1,0.0%,3,73.5%,32.4%,2.6%,3.5%,62.0%,71.1%,43.7%,60.7%,40.3%,51.2%,1.03,R16 (Brazzaville)
2023,10,7,3,70.0%,14-9,60.9%,116-101,53.5%,0-2,0.0%,10,75.0%,32.7%,1.2%,2.8%,70.3%,64.5%,48.0%,59.6%,42.3%,51.4%,1.05,F (Ottignies Louvain)
2022,5,3,2,60.0%,7-5,58.3%,60-50,54.5%,0-1,0.0%,5,68.5%,41.8%,2.2%,6.0%,61.2%,63.7%,48.3%,57.7%,44.5%,51.6%,1.05,QF (Vancouver)
2021,3,1,2,33.3%,3-5,37.5%,34-42,44.7%,0-0,-,3,63.2%,26.3%,1.2%,3.1%,68.3%,59.9%,47.6%,56.0%,37.1%,47.5%,0.84,R16 (Roanne)
2019,44,34,10,77.3%,70-32,68.6%,544-437,55.5%,8-5,61.5%,43,75.4%,35.0%,4.4%,4.3%,67.6%,66.6%,49.2%,61.0%,42.8%,52.0%,1.10,W (3x)
2018,27,17,10,63.0%,36-28,56.3%,308-301,50.6%,4-1,80.0%,27,69.1%,31.7%,2.9%,3.9%,64.7%,64.3%,47.0%,58.2%,41.9%,50.1%,1.00,W (Noumea)
2017,12,6,6,50.0%,15-14,51.7%,131-141,48.2%,2-2,50.0%,12,64.2%,32.1%,1.9%,4.7%,64.9%,60.5%,48.9%,56.4%,42.6%,49.3%,0.98,SF (Bastad)
2016,8,5,3,62.5%,11-10,52.4%,95-99,49.0%,1-1,50.0%,8,68.8%,29.2%,1.2%,3.0%,65.0%,63.4%,45.5%,57.1%,40.1%,49.0%,0.93,SF (Rome)
2015,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,8.0%,0.0%,68.0%,64.7%,25.0%,52.0%,32.7%,41.9%,0.68,R32 (Bratislava)
Career,113,74,39,65.5%,160-108,59.7%,1330-1213,52.3%,15-13,53.6%,112,71.3%,33.0%,3.0%,4.0%,66.2%,64.8%,47.8%,59.0%,42.1%,50.7%,1.03,
