Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,0,3,0.0%,0-6,0.0%,19-38,33.3%,0-1,0.0%,2,63.2%,5.6%,4.2%,5.1%,61.0%,65.3%,41.3%,55.9%,28.7%,42.9%,0.65,
2023,27,12,15,44.4%,31-36,46.3%,313-332,48.5%,3-4,42.9%,24,71.7%,23.4%,3.5%,4.1%,68.9%,64.1%,48.4%,59.2%,38.1%,48.9%,0.93,QF (3x)
2022,42,23,19,54.8%,58-52,52.7%,559-515,52.0%,4-9,30.8%,39,74.1%,29.5%,2.6%,3.6%,67.5%,65.7%,50.5%,60.7%,40.7%,50.7%,1.04,SF (3x)
2021,38,18,20,47.4%,48-57,45.7%,477-520,47.8%,3-7,30.0%,38,67.8%,27.8%,2.4%,3.9%,68.3%,63.1%,45.2%,57.4%,39.4%,48.7%,0.92,F (Winston-Salem)
2020,13,6,7,46.2%,16-20,44.4%,158-172,47.9%,0-3,0.0%,13,70.1%,25.0%,5.3%,3.5%,65.6%,65.7%,45.3%,58.7%,38.4%,49.0%,0.93,R16 (3x)
2019,13,6,7,46.2%,13-12,52.0%,118-120,49.6%,1-2,33.3%,11,65.8%,25.2%,3.8%,4.4%,68.3%,61.8%,50.0%,58.0%,39.0%,48.4%,0.93,R16 (2x)
2018,9,5,4,55.6%,11-9,55.0%,98-88,52.7%,1-0,100.0%,9,79.8%,24.2%,3.0%,4.8%,61.8%,68.3%,53.9%,62.8%,39.5%,51.1%,1.06,R16 (Bastad)
2017,7,2,5,28.6%,6-12,33.3%,83-92,47.4%,0-2,0.0%,7,64.4%,32.6%,1.3%,4.4%,64.3%,61.1%,46.4%,55.8%,42.0%,49.1%,0.95,
2016,2,1,1,50.0%,3-2,60.0%,26-19,57.8%,0-0,-,2,90.9%,26.1%,2.9%,2.9%,67.9%,71.0%,61.4%,67.9%,36.1%,51.4%,1.12,R16 (Stockholm)
2015,1,0,1,0.0%,1-2,33.3%,17-19,47.2%,1-1,50.0%,1,76.5%,17.6%,2.9%,4.8%,65.4%,67.6%,50.0%,61.5%,33.0%,47.1%,0.86,R32 (Stockholm)
Career,155,73,82,47.1%,187-208,47.3%,1868-1915,49.4%,13-29,31.0%,146,71.0%,26.8%,3.0%,3.9%,67.3%,64.4%,48.2%,59.1%,39.4%,49.4%,0.96,
