Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,8,1,7,12.5%,5,2,3,40.0%,1997,2004,R64,8,0.84,5.3%,5.1%,56.1%,70.6%,47.1%,60.3%,33.3%,65.8%,21.7%
Roland Garros,10,Clay,24,14,10,58.3%,11,6,5,54.5%,1996,2005,QF,20,1.00,5.2%,3.3%,59.5%,67.2%,50.7%,60.6%,39.3%,60.1%,44.3%
Wimbledon,6,Grass,7,1,6,14.3%,5,2,3,40.0%,1998,2004,R64,7,0.68,8.4%,5.4%,49.8%,70.7%,45.0%,57.8%,28.8%,60.7%,32.4%
US Open,6,Hard,8,2,6,25.0%,6,4,2,66.7%,1996,2001,R64,8,0.69,6.7%,4.7%,51.5%,70.9%,47.2%,59.4%,27.8%,57.6%,31.4%
Barcelona,11,Clay,18,7,11,38.9%,6,4,2,66.7%,1996,2006,R16,18,0.93,4.9%,3.2%,58.5%,64.9%,45.1%,56.7%,40.1%,58.8%,39.2%
Bucharest,8,Clay,17,9,8,52.9%,5,3,2,60.0%,1996,2003,QF,17,1.02,4.9%,2.7%,55.5%,67.4%,51.6%,60.4%,40.2%,54.9%,50.5%
Kitzbuhel,8,Clay,16,8,8,50.0%,13,6,7,46.2%,1996,2004,SF,16,1.00,4.3%,4.4%,53.1%,71.0%,53.4%,62.7%,37.3%,67.9%,38.4%
Palermo,8,Clay,15,7,8,46.7%,3,2,1,66.7%,1996,2004,SF,15,0.93,5.4%,3.9%,57.8%,65.8%,46.9%,57.8%,39.3%,63.4%,41.1%
Estoril,6,Clay,9,3,6,33.3%,4,1,3,25.0%,1998,2005,QF,9,0.88,3.5%,5.7%,53.6%,62.3%,47.6%,55.5%,39.1%,59.0%,37.3%
Mallorca,5,Clay,10,5,5,50.0%,1,1,0,100.0%,1998,2002,SF,10,0.96,6.5%,3.5%,51.3%,72.4%,48.1%,60.5%,37.9%,56.5%,27.0%
