Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Lugano CH QF,L vs Cassone,30,28,1.1,15.5%,14.5%,24,26,0.9,14.0%,15.2%,9.4%,4.7%,0.7,16.6%,23.3%
2024 Next Gen Finals SF,L vs Fonseca,18,13,1.4,20.2%,14.6%,11,11,1.0,14.9%,14.9%,13.5%,1.4%,4.8,27.0%,5.6%
2024 Next Gen Finals RR,W vs Basavareddy,31,14,2.2,19.5%,8.8%,20,11,1.8,14.4%,7.9%,7.9%,5.8%,0.6,9.4%,15.7%
2024 Next Gen Finals RR,W vs Shang,19,11,1.7,12.3%,7.1%,11,10,1.1,8.1%,7.4%,6.7%,1.5%,1.1,20.1%,18.2%
2024 Wimbledon R128,L vs Fognini,20,43,0.5,9.7%,20.9%,13,35,0.4,7.6%,20.3%,1.7%,4.7%,1.1,20.4%,19.4%
2024 Miami Masters R64,L vs Ruud,27,16,1.7,18.0%,10.7%,21,16,1.3,15.4%,11.8%,11.8%,2.9%,1.1,18.0%,16.7%
2024 Australian Open R64,W vs Musetti,51,50,1.0,17.8%,17.5%,42,47,0.9,15.7%,17.5%,11.2%,3.7%,0.7,14.3%,20.6%
2023 NextGen Finals SF,L vs Fils,15,17,0.9,11.1%,12.6%,9,16,0.6,7.8%,13.9%,4.3%,2.6%,1.0,20.0%,19.3%
2023 US Open R128,L vs Jarry,21,44,0.5,8.1%,17.0%,15,39,0.4,7.0%,18.1%,5.1%,0.9%,1.1,24.3%,21.2%
2023 Bastad R32,W vs Madaras,26,16,1.6,19.1%,11.8%,23,13,1.8,18.4%,10.4%,12.0%,4.8%,0.7,14.7%,19.9%
2023 Wimbledon R128,L vs Karatsev,24,34,0.7,8.5%,12.0%,18,28,0.6,7.1%,11.1%,3.6%,2.4%,1.0,20.1%,21.2%
2022 Maia CH F,W vs Neuchrist,27,22,1.2,17.0%,13.8%,21,20,1.1,14.2%,13.5%,9.5%,4.7%,0.6,17.0%,26.4%
2022 Valencia CH F,L vs Krutykh,6,19,0.3,7.5%,23.8%,5,19,0.3,6.7%,25.3%,2.7%,4.0%,1.3,22.5%,17.5%
Career (13 matches),,315,327,1.0,13.8%,14.3%,233,291,0.8,11.5%,14.4%,7.5%,3.4%,0.9,18.5%,19.7%
