Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Lugano CH QF,L vs Cassone,33% (5/15),80% (4/5),0/1,7% (1/15),0% (0/1),3/3,0/0,2/2,0/0,0/0
2024 Wimbledon R128,L vs Fognini,50% (7/14),14% (1/7),0/5,50% (7/14),14% (1/7),1/1,0/0,0/1,0/0,0/0
2024 Miami R64,L vs Ruud,15% (2/13),100% (2/2),0/2,23% (3/13),33% (1/3),2/2,1/1,2/2,0/0,0/0
2024 Australian Open R64,W vs Musetti,39% (9/23),78% (7/9),0/2,23% (5/22),60% (3/5),4/5,1/1,1/1,0/0,0/0
2023 US Open R128,L vs Jarry,26% (5/19),40% (2/5),0/3,42% (8/19),50% (4/8),2/2,1/2,2/3,0/0,1/1
2023 Bastad R32,W vs Madaras,55% (6/11),67% (4/6),1/3,45% (5/11),40% (2/5),1/3,0/1,1/1,0/0,0/0
2023 Wimbledon R128,L vs Karatsev,30% (6/20),33% (2/6),0/6,50% (10/20),40% (4/10),1/2,0/0,5/5,0/0,1/1
2022 Maia CH F,W vs Neuchrist,46% (6/13),83% (5/6),1/2,17% (2/12),0% (0/2),3/3,0/1,1/1,0/0,0/0
2022 Valencia CH F,L vs Krutykh,29% (2/7),50% (1/2),1/4,86% (6/7),0% (0/6),1/1,0/0,0/2,0/0,0/1
2025 (1 matches),,33.3%,80.0%,0.0%,6.7%,0.0%,100.0%,-,100.0%,-,-
2024 (3 matches),,36.0%,55.6%,0.0%,30.6%,33.3%,87.5%,100.0%,75.0%,-,-
2023 (3 matches),,34.0%,47.1%,8.3%,46.0%,43.5%,57.1%,33.3%,88.9%,-,100.0%
2022 (2 matches),,40.0%,75.0%,33.3%,42.1%,0.0%,100.0%,0.0%,33.3%,-,0.0%
Career (9 matches),,35.6%,58.3%,10.7%,35.3%,31.9%,81.8%,50.0%,77.8%,-,66.7%
