Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Lugano CH QF,L vs Cassone,0.69,0.95,68.2,4.1,4.2%,75.0%,9.5%,66.7%,33.3%,46.9%
2024 Wimbledon R128,L vs Fognini,0.87,0.71,33.6,2.3,11.3%,62.3%,2.1%,46.8%,35.8%,37.7%
2024 Miami R64,L vs Ruud,0.66,0.80,52.6,2.9,5.1%,76.9%,11.4%,68.6%,20.0%,47.2%
2024 Australian Open R64,W vs Musetti,0.94,1.24,47.5,5.3,12.9%,70.0%,0.0%,68.3%,32.5%,49.3%
2023 US Open R128,L vs Jarry,1.01,0.77,46.6,2.3,2.8%,56.9%,6.0%,59.7%,33.9%,29.3%
2023 Bastad R32,W vs Madaras,0.98,1.27,61.5,2.6,9.1%,69.7%,0.0%,58.6%,51.3%,40.0%
2023 Wimbledon R128,L vs Karatsev,0.95,0.80,41.0,3.5,3.9%,58.4%,4.2%,60.6%,31.0%,37.5%
2022 Maia CH F,W vs Neuchrist,1.01,1.39,45.5,4.0,2.7%,75.7%,14.3%,60.0%,46.7%,40.5%
2022 Valencia CH F,L vs Krutykh,1.07,0.53,39.8,2.1,5.3%,42.1%,0.0%,16.7%,39.1%,30.0%
2025 (1 matches),,0.69,0.95,68.2,4.1,4.2%,75.0%,9.5%,66.7%,33.3%,46.9%
2024 (3 matches),,0.85,0.93,44.2,3.1,10.5%,69.1%,3.4%,61.4%,30.6%,45.1%
2023 (3 matches),,0.98,0.88,47.3,2.7,4.4%,59.9%,4.2%,59.9%,36.6%,35.0%
2022 (2 matches),,1.03,0.94,43.6,2.8,3.6%,64.3%,9.4%,45.3%,44.1%,37.1%
Career (9 matches),,0.91,0.91,48.0,2.9,6.5%,65.4%,5.2%,59.2%,35.1%,40.5%
