Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Istanbul R32,L vs Grabher,57% (4/7),50% (3/6),0/0,0/0,40% (4/10),4/6,0/1,- (0/0),- (0/0)
2019 W25 Woking F,L vs Pattinama Kerkhove,44% (4/9),70% (7/10),1/1,0/0,50% (6/12),1/3,0/1,43% (3/7),43% (3/7)
2019 W25 Porto QF,L vs Osaka,30% (3/10),100% (2/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 W25 Porto R16,W vs Kempen,70% (7/10),50% (5/10),2/3,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2019 W60 Brescia R16,L vs Haas,100% (5/5),33% (1/3),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2019 W25 Obidos R16,L vs Webley Smith,46% (6/13),100% (2/2),0/0,0/0,50% (3/6),2/4,1/2,- (0/0),- (0/0)
2019 W25 Obidos R16,W vs Roemer,70% (7/10),63% (5/8),2/4,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Obidos R32,W vs Scholsen,63% (5/8),78% (7/9),2/3,1/2,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 Istanbul R32,L vs Peterson,36% (4/11),43% (3/7),1/1,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Obidos QF,L vs Silva,30% (3/10),67% (4/6),0/1,0/0,53% (8/15),1/3,1/2,- (0/0),- (0/0)
2019 W25 Obidos R16,W vs Parrizas Diaz,58% (7/12),63% (5/8),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Obidos R32,W vs Shoshyna,50% (11/22),54% (7/13),2/4,1/2,40% (2/5),1/2,0/0,40% (2/5),33% (2/6)
2019 W60 Croissy Beaubourg R32,L vs Anderson,50% (5/10),50% (3/6),0/0,0/0,67% (10/15),1/3,1/2,- (0/0),- (0/0)
2019 W25 Kazan R32,L vs Hatouka,35% (7/20),60% (6/10),1/2,0/0,55% (11/20),3/5,3/4,33% (2/6),100% (5/5)
2019 W25 Glasgow R32,W vs Burrage,89% (8/9),44% (4/9),2/2,1/1,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2019 W25 Trnava R32,L vs Ma,82% (9/11),50% (3/6),1/2,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 Fed Cup RR,W vs Gorgodze,39% (7/18),71% (5/7),2/4,1/2,50% (4/8),1/1,0/0,57% (4/7),57% (4/7)
2019 Fed Cup RR,L vs Krunic,50% (9/18),33% (3/9),1/2,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Vekic,40% (6/15),100% (3/3),0/0,0/0,50% (4/8),0/2,0/1,0% (0/3),0% (0/4)
2019 W25 Singapore R32,L vs Pattinama Kerkhove,33% (5/15),29% (2/7),0/0,0/0,29% (2/7),2/4,2/3,50% (3/6),33% (2/6)
2022 (1 matches),,57.1%,50.0%,-,-,40.0%,66.7%,0.0%,-,-
2019 (19 matches),,50.0%,57.0%,61.3%,70.0%,49.4%,34.2%,40.0%,41.2%,45.7%
2017 (38 matches),,62.1%,51.6%,51.1%,48.9%,55.2%,46.4%,46.7%,57.1%,28.6%
2016 (33 matches),,62.1%,52.0%,62.7%,68.0%,49.4%,49.2%,51.5%,42.9%,60.0%
2015 (23 matches),,52.9%,46.8%,53.2%,47.8%,57.2%,48.2%,29.4%,50.0%,58.1%
Career (151 matches),,56.6%,50.0%,55.6%,54.1%,52.5%,46.1%,46.3%,45.6%,47.8%
