Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,17,5,12,29.4%,13-23,36.1%,135-178,43.1%,1-0,100.0%,0,,,,,,,,,,,
Clay,16,8,8,50.0%,19-16,54.3%,168-153,52.3%,4-1,80.0%,0,,,,,,,,,,,
Carpet,8,3,5,37.5%,7-11,38.9%,75-90,45.5%,1-0,100.0%,0,,,,,,,,,,,
Semi-finals,1,0,1,0.0%,1-2,33.3%,10-13,43.5%,0-0,-,0,,,,,,,,,,,
Quarter-finals,3,1,2,33.3%,2-4,33.3%,17-25,40.5%,0-0,-,0,,,,,,,,,,,
vs Righties,12,4,8,33.3%,8-16,33.3%,86-128,40.2%,2-0,100.0%,0,,,,,,,,,,,
vs Lefties,4,0,4,0.0%,1-8,11.1%,35-53,39.8%,0-0,-,0,,,,,,,,,,,
