Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Istanbul R32,L vs Grabher,0.94,0.69,45.0,2.2,2.9%,41.2%,0.0%,51.6%,34.4%,44.8%
2019 W25 Woking F,L vs Pattinama Kerkhove,0.93,0.89,69.9,4.3,-,52.6%,-,43.2%,42.2%,57.9%
2019 W25 Porto QF,L vs Osaka,0.94,0.62,39.0,2.0,-,55.2%,-,30.8%,34.6%,40.0%
2019 W25 Porto R16,W vs Kempen,1.17,1.21,55.4,3.1,-,52.9%,-,53.1%,42.1%,55.9%
2019 W60 Brescia R16,L vs Haas,0.89,0.60,43.9,2.2,-,50.0%,-,50.0%,33.3%,34.6%
2019 W25 Obidos R16,L vs Webley Smith,0.85,0.73,49.0,2.8,-,69.7%,-,43.3%,34.3%,40.0%
2019 W25 Obidos R16,W vs Roemer,1.04,2.00,41.9,2.0,-,66.7%,-,75.0%,50.0%,63.0%
2019 W25 Obidos R32,W vs Scholsen,1.10,1.88,37.6,2.1,0.0%,55.0%,5.3%,68.4%,62.5%,70.0%
2019 Istanbul R32,L vs Peterson,0.93,0.72,42.8,2.2,0.0%,51.4%,2.7%,40.5%,41.2%,43.3%
2019 W25 Obidos QF,L vs Silva,0.89,0.79,48.4,3.9,2.5%,50.0%,0.0%,41.0%,56.3%,40.6%
2019 W25 Obidos R16,W vs Parrizas Diaz,0.96,1.50,51.1,3.0,3.6%,67.9%,0.0%,62.5%,54.8%,53.3%
2019 W25 Obidos R32,W vs Shoshyna,1.08,1.18,63.2,2.2,1.9%,58.5%,8.0%,56.0%,40.4%,52.8%
2019 W60 Croissy Beaubourg R32,L vs Anderson,1.01,0.75,61.9,2.6,2.6%,47.4%,2.6%,52.6%,33.3%,41.4%
2019 W25 Kazan R32,L vs Hatouka,1.07,0.97,67.0,8.2,2.9%,51.5%,0.0%,42.9%,53.5%,41.5%
2019 W25 Glasgow R32,W vs Burrage,1.12,1.46,50.8,2.7,0.0%,63.3%,6.9%,65.5%,64.5%,27.6%
2019 W25 Trnava R32,L vs Ma,0.94,0.73,54.4,4.8,7.7%,56.4%,8.3%,58.3%,27.9%,39.5%
2019 Fed Cup RR,W vs Gorgodze,1.07,1.22,64.6,3.0,0.0%,66.7%,0.0%,42.2%,55.8%,46.2%
2019 Fed Cup RR,L vs Krunic,1.00,0.77,59.9,11.2,4.7%,51.2%,0.0%,58.5%,38.6%,30.0%
2019 Fed Cup RR,L vs Vekic,1.09,0.71,50.4,2.4,5.0%,50.0%,2.7%,56.8%,36.7%,23.1%
2019 W25 Singapore R32,L vs Pattinama Kerkhove,1.07,0.71,61.9,2.2,9.3%,58.1%,0.0%,42.5%,30.0%,35.7%
2022 (1 matches),,0.94,0.69,45.0,2.2,2.9%,41.2%,0.0%,51.6%,34.4%,44.8%
2019 (19 matches),,1.01,0.94,55.2,2.8,2.4%,56.1%,2.0%,50.4%,43.4%,44.1%
2017 (38 matches),,1.02,1.12,49.5,2.6,3.3%,57.2%,2.4%,56.6%,48.1%,46.7%
2016 (33 matches),,1.00,1.08,51.3,2.3,1.6%,55.6%,0.9%,54.5%,48.0%,48.9%
2015 (23 matches),,0.99,0.98,60.0,2.7,1.4%,54.9%,1.0%,54.3%,43.9%,46.0%
Career (151 matches),,1.00,1.02,53.9,2.6,2.2%,56.1%,1.8%,53.8%,45.6%,45.8%
