Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,4,1,3,25.0%,2-6,25.0%,30-43,41.1%,0-0,-,4,48.6%,36.1%,0.8%,1.3%,78.1%,49.2%,53.8%,50.2%,42.3%,46.3%,0.85,
2020,4,2,2,50.0%,4-5,44.4%,34-43,44.2%,0-0,-,4,56.4%,34.2%,2.0%,0.4%,68.0%,55.4%,48.1%,53.0%,44.0%,48.3%,0.94,
2019,4,1,3,25.0%,4-6,40.0%,41-51,44.6%,1-1,50.0%,4,59.1%,30.4%,2.1%,2.7%,66.8%,55.7%,45.9%,52.4%,40.2%,46.7%,0.85,
2014,3,0,3,0.0%,1-6,14.3%,23-39,37.1%,0-0,-,1,-,-,6.0%,4.0%,66.0%,51.5%,35.3%,46.0%,34.8%,40.6%,0.64,
2013,2,0,2,0.0%,1-4,20.0%,18-28,39.1%,0-0,-,0,,,,,,,,,,,,
2012,4,2,2,50.0%,5-4,55.6%,43-41,51.2%,1-0,100.0%,0,,,,,,,,,,,,
2011,4,2,2,50.0%,5-5,50.0%,50-48,51.0%,0-1,0.0%,0,,,,,,,,,,,,
2010,4,3,1,75.0%,6-2,75.0%,40-26,60.6%,0-0,-,1,-,-,4.8%,1.6%,55.6%,48.6%,42.9%,46.0%,28.6%,39.0%,0.53,
2009,4,1,3,25.0%,4-7,36.4%,40-53,43.0%,0-1,0.0%,2,-,-,0.0%,2.5%,68.8%,59.1%,52.0%,56.9%,38.6%,47.8%,0.90,R16 (Istanbul)
2008,4,0,4,0.0%,0-8,0.0%,22-49,31.0%,0-0,-,1,-,-,7.0%,0.0%,78.9%,60.7%,33.3%,54.9%,32.8%,44.4%,0.73,
2007,4,2,2,50.0%,4-4,50.0%,28-27,50.9%,0-0,-,1,-,-,8.7%,2.2%,45.7%,42.9%,32.0%,37.0%,28.9%,33.3%,0.46,
2006,4,2,2,50.0%,4-4,50.0%,39-29,57.4%,0-1,0.0%,0,,,,,,,,,,,,
2005,4,3,1,75.0%,6-2,75.0%,40-23,63.5%,1-0,100.0%,0,,,,,,,,,,,,
2004,4,1,3,25.0%,2-6,25.0%,30-42,41.7%,0-1,0.0%,0,,,,,,,,,,,,
2003,2,0,2,0.0%,1-4,20.0%,24-30,44.4%,0-0,-,0,,,,,,,,,,,,
2002,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,
Career,56,20,36,35.7%,49-75,39.5%,505-584,46.4%,3-5,37.5%,18,55.0%,33.3%,2.4%,1.7%,68.8%,54.2%,46.1%,51.7%,39.9%,45.9%,0.82,
