Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2022 Istanbul R32,L vs Grabher,12.3%,18.5%,38.6%,13.7%,19.6%,36.4%,25.0%,40.7%,42.9%,7.1%,14.3%,46.2%,12.5%,16.7%,-,-104
2021 ITF Santarem R16,W vs Maria,6.3%,9.4%,49.4%,8.8%,12.3%,50.0%,50.0%,58.1%,50.0%,3.8%,7.7%,48.0%,46.2%,30.8%,75.0%,-76
2019 US Open Q1,W vs Camelia Begu,18.8%,29.2%,43.2%,17.9%,32.1%,52.2%,60.0%,46.2%,100.0%,22.2%,27.8%,28.6%,83.3%,50.0%,0.0%,17
Career (3 matches),,11.0%,16.7%,44.4%,12.5%,19.1%,45.4%,43.1%,49.3%,53.3%,10.3%,15.5%,42.3%,44.4%,35.5%,50.0%,-44
