Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Istanbul R32,L vs Grabher,40% (4/10),75% (3/4),0/4,70% (7/10),14% (1/7),2/3,0/0,3/5,0/0,0/1
2019 W25 Woking F,L vs Pattinama Kerkhove,60% (9/15),78% (7/9),3/5,67% (8/12),25% (2/8),2/4,0/0,0/0,0/0,0/0
2019 W25 Porto QF,L vs Osaka,22% (2/9),100% (2/2),1/4,75% (6/8),17% (1/6),0/2,0/0,0/1,0/0,0/0
2019 W25 Porto R16,W vs Kempen,50% (5/10),100% (5/5),2/3,45% (5/11),20% (1/5),3/5,2/3,0/0,1/2,0/0
2019 W60 Brescia R16,L vs Haas,22% (2/9),50% (1/2),0/2,56% (5/9),20% (1/5),0/1,0/0,1/3,0/0,0/1
2019 W25 Obidos R16,L vs Webley Smith,17% (2/12),100% (2/2),1/3,40% (4/10),25% (1/4),1/1,0/0,1/1,0/0,1/1
2019 W25 Obidos R16,W vs Roemer,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2019 W25 Obidos R32,W vs Scholsen,88% (7/8),100% (7/7),2/2,29% (2/7),0% (0/2),4/6,1/1,0/0,0/0,0/0
2019 Istanbul R32,L vs Peterson,45% (5/11),60% (3/5),1/6,80% (8/10),25% (2/8),2/2,0/0,0/0,0/0,0/0
2019 W25 Obidos QF,L vs Silva,50% (5/10),80% (4/5),2/5,80% (8/10),13% (1/8),1/4,0/2,0/2,0/0,0/1
2019 W25 Obidos R16,W vs Parrizas Diaz,60% (6/10),83% (5/6),1/2,22% (2/9),0% (0/2),4/4,1/1,0/0,0/0,0/0
2019 W25 Obidos R32,W vs Shoshyna,53% (8/15),88% (7/8),2/3,36% (5/14),40% (2/5),4/5,0/1,0/0,0/0,0/0
2019 W60 Croissy Beaubourg R32,L vs Anderson,36% (4/11),75% (3/4),2/5,90% (9/10),44% (4/9),0/3,0/0,0/0,0/0,0/0
2019 W25 Kazan R32,L vs Hatouka,47% (7/15),86% (6/7),3/8,69% (11/16),18% (2/11),1/6,0/1,2/3,0/0,0/1
2019 W25 Glasgow R32,W vs Burrage,56% (5/9),80% (4/5),0/1,44% (4/9),75% (3/4),4/4,2/2,0/0,1/1,0/0
2019 W25 Trnava R32,L vs Ma,27% (4/15),75% (3/4),0/5,36% (5/14),0% (0/5),3/3,1/1,1/1,0/0,0/0
2019 Fed Cup RR,W vs Gorgodze,50% (5/10),100% (5/5),1/3,55% (6/11),33% (2/6),3/5,1/2,1/1,1/1,0/0
2019 Fed Cup RR,L vs Krunic,29% (4/14),75% (3/4),0/4,38% (5/13),20% (1/5),1/2,0/0,0/0,0/0,0/0
2019 Fed Cup RR,L vs Vekic,27% (3/11),100% (3/3),1/4,60% (6/10),33% (2/6),1/2,0/0,0/0,0/0,0/0
2019 W25 Singapore R32,L vs Pattinama Kerkhove,33% (3/9),67% (2/3),1/4,60% (6/10),17% (1/6),1/2,0/0,2/3,0/0,2/2
2022 (1 matches),,40.0%,75.0%,0.0%,70.0%,14.3%,66.7%,-,60.0%,-,0.0%
2019 (19 matches),,43.3%,84.6%,33.3%,53.0%,25.5%,60.6%,62.5%,53.3%,80.0%,50.0%
2017 (38 matches),,54.5%,82.5%,34.9%,45.6%,25.3%,70.6%,72.7%,55.6%,80.0%,50.0%
2016 (33 matches),,53.7%,85.2%,41.5%,47.7%,17.9%,60.6%,64.3%,59.3%,81.8%,63.6%
2015 (23 matches),,47.4%,79.2%,37.2%,51.0%,23.4%,63.2%,77.8%,60.0%,87.5%,60.0%
Career (151 matches),,49.4%,81.1%,35.0%,48.7%,22.3%,64.4%,72.7%,56.4%,84.6%,46.9%
