Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,36,15,21,41.7%,36-41,46.8%,329-356,48.0%,6-1,85.7%,0,,,,,,,,,,,,SF (W15 Kursumlijska Banja)
2023,35,10,25,28.6%,30-50,37.5%,338-393,46.2%,3-3,50.0%,0,,,,,,,,,,,,QF (W25 Don Benito)
2022,58,33,25,56.9%,69-57,54.8%,609-545,52.8%,7-6,53.8%,2,48.0%,32.0%,0.0%,0.6%,62.9%,56.4%,43.1%,51.4%,43.3%,47.3%,0.89,W (W25 Porto)
2021,34,13,21,38.2%,33-46,41.8%,348-399,46.6%,3-6,33.3%,0,,,,,,,,,,,,SF (W25 Istanbul)
2020,14,6,8,42.9%,14-19,42.4%,140-158,47.0%,1-2,33.3%,3,54.1%,54.1%,0.4%,2.9%,70.1%,54.4%,47.0%,52.2%,49.2%,50.8%,1.03,QF (W25 Sunderland)
2019,54,35,19,64.8%,75-46,62.0%,615-487,55.8%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2018,60,39,21,65.0%,82-48,63.1%,654-527,55.4%,4-4,50.0%,0,,,,,,,,,,,,W (Obidos $25K)
2017,53,32,21,60.4%,64-49,56.6%,540-450,54.5%,1-3,25.0%,0,,,,,,,,,,,,W (2x)
2016,54,30,24,55.6%,63-51,55.3%,549-469,53.9%,5-5,50.0%,0,,,,,,,,,,,,W (2x)
2015,64,38,26,59.4%,83-63,56.8%,725-633,53.4%,7-8,46.7%,0,,,,,,,,,,,,W (2x)
2014,45,20,25,44.4%,48-54,47.1%,451-473,48.8%,4-6,40.0%,0,,,,,,,,,,,,W (Saint Petersburg 25K)
2013,59,38,21,64.4%,84-47,64.1%,662-508,56.6%,4-4,50.0%,0,,,,,,,,,,,,W (Woking 25K)
2012,46,21,25,45.7%,47-56,45.6%,499-479,51.0%,2-10,16.7%,0,,,,,,,,,,,,SF (2x)
2011,43,23,20,53.5%,52-42,55.3%,451-366,55.2%,1-6,14.3%,0,,,,,,,,,,,,SF (Bundaberg 25K)
2010,57,36,21,63.2%,79-48,62.2%,611-511,54.5%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2009,38,21,17,55.3%,47-40,54.0%,389-356,52.2%,2-2,50.0%,0,,,,,,,,,,,,W (Izmir 10K)
2008,52,33,19,63.5%,71-41,63.4%,552-422,56.7%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
2007,25,10,15,40.0%,21-33,38.9%,216-264,45.0%,1-0,100.0%,0,,,,,,,,,,,,SF (AntalyaAttaleia 25K)
2006,36,19,17,52.8%,42-37,53.2%,358-330,52.0%,0-3,0.0%,0,,,,,,,,,,,,SF (3x)
2005,36,22,14,61.1%,50-35,58.8%,409-340,54.6%,1-1,50.0%,0,,,,,,,,,,,,W (Istanbul 10K)
2004,11,3,8,27.3%,11-14,44.0%,111-118,48.5%,0-3,0.0%,0,,,,,,,,,,,,QF (Antalya 10K)
2003,21,11,10,52.4%,24-27,47.1%,241-250,49.1%,6-2,75.0%,0,,,,,,,,,,,,SF (Istanbul 2 10K)
2002,7,2,5,28.6%,5-11,31.3%,62-81,43.4%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2001,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,940,510,430,54.3%,1130-959,54.1%,9869-8939,52.5%,71-82,46.4%,5,51.6%,45.2%,0.2%,2.0%,67.3%,55.1%,45.3%,51.9%,46.7%,49.4%,0.97,
