Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Istanbul R32,L vs Grabher,4.5,5.2,3.6,53.1%,31.4%,40.0%,14.3%,44.4%,47.6%,-5.0,-6.4,0.0,0.0
2021 ITF Santarem R16,W vs Maria,5.6,6.8,4.2,37.5%,53.3%,52.0%,59.4%,63.0%,36.3%,7.0,3.1,7.0,7.7
2019 US Open Q1,W vs Camelia Begu,4.5,4.9,4.2,44.6%,47.6%,27.8%,50.0%,48.1%,46.3%,0.5,0.5,-9.0,-16.7
Career (3 matches),,5.0,5.9,4.0,44.8%,44.6%,41.3%,50.9%,54.2%,42.9%,0.8,0.6,-0.7,-1.0
