Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,36,23,13,63.9%,52-31,62.7%,454-387,54.0%,11-10,52.4%,36,84.4%,23.3%,13.2%,3.2%,66.2%,74.2%,54.8%,67.7%,37.4%,52.3%,1.16,W (Chicago)
2023,41,25,16,61.0%,58-38,60.4%,510-432,54.1%,9-5,64.3%,40,83.9%,22.9%,10.2%,4.0%,68.7%,73.2%,50.3%,66.0%,38.4%,52.1%,1.13,W (Bratislava)
2022,24,17,7,70.8%,35-21,62.5%,295-274,51.8%,8-3,72.7%,24,79.4%,22.8%,8.6%,4.9%,66.8%,70.6%,49.2%,63.5%,39.4%,51.1%,1.08,W (Granby)
2020,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,60.0%,20.0%,12.9%,9.7%,53.2%,75.8%,31.0%,54.8%,32.8%,43.9%,0.73,R64 (Calgary)
Career,102,65,37,63.7%,145-92,61.2%,1267-1106,53.4%,28-19,59.6%,101,82.8%,23.0%,10.9%,4.0%,67.2%,72.9%,51.4%,65.9%,38.3%,51.8%,1.12,
