Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Cincinnati R32,L vs Sinner,20% (2/10),50% (1/2),0/3,50% (5/10),40% (2/5),0/1,0/0,0/0,0/0,0/0
2025 Canada R32,L vs Fritz,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,0/0
2025 Wimbledon R64,L vs Fritz,12% (3/25),100% (3/3),0/3,29% (7/24),57% (4/7),3/3,2/2,1/1,0/0,1/1
2025 Queen's Club R16,L vs Lehecka,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2025 s Hertogenbosch F,W vs Bergs,8% (1/12),100% (1/1),0/0,8% (1/12),100% (1/1),0/0,0/0,0/0,0/0,0/0
2025 Roland Garros R64,L vs Griekspoor,40% (8/20),75% (6/8),0/5,35% (7/20),14% (1/7),4/6,1/1,4/5,0/0,1/1
2025 Madrid QF,L vs Musetti,22% (2/9),50% (1/2),0/3,40% (4/10),0% (0/4),0/1,0/0,0/1,0/0,0/1
2025 Indian Wells R64,L vs Fils,13% (1/8),100% (1/1),0/5,75% (6/8),17% (1/6),0/1,0/0,0/0,0/0,0/0
2025 Hong Kong R16,L vs Musetti,11% (1/9),0% (0/1),0/2,70% (7/10),57% (4/7),0/0,0/0,1/2,0/0,0/1
2024 Bratislava 2 CH QF,L vs Collignon,19% (3/16),67% (2/3),0/2,18% (3/17),33% (1/3),2/2,1/1,2/2,0/0,0/0
2024 Almaty F,L vs Khachanov,21% (3/14),100% (3/3),1/5,53% (8/15),25% (2/8),1/2,0/0,1/2,0/0,0/1
2024 US Open R32,L vs Paul,40% (8/20),63% (5/8),3/8,60% (12/20),25% (3/12),1/4,0/0,3/4,0/0,2/2
2024 US Open R64,W vs Fils,27% (6/22),83% (5/6),2/2,14% (3/22),33% (1/3),3/4,2/2,0/0,1/1,0/0
2024 US Open R128,W vs Munar,45% (9/20),78% (7/9),2/5,40% (8/20),38% (3/8),5/7,3/4,1/1,1/2,0/0
2024 Lexington CH QF,L vs Fonseca,38% (3/8),0% (0/3),0/4,50% (4/8),0% (0/4),0/0,0/0,2/2,0/0,1/1
2024 Chicago CH R16,W vs Fonseca,40% (4/10),75% (3/4),0/0,0% (0/9),- (0/0),2/2,0/0,0/0,0/0,0/0
2024 Chicago CH R32,W vs Trotter,44% (4/9),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2022 Fairfield CH F,L vs Mmoh,13% (1/8),100% (1/1),0/3,56% (5/9),0% (0/5),0/1,0/0,1/3,0/0,1/2
2025 (9 matches),,17.1%,68.4%,0.0%,39.3%,31.8%,58.3%,100.0%,75.0%,-,60.0%
2024 (8 matches),,33.6%,70.0%,30.8%,31.7%,26.3%,70.8%,88.9%,81.8%,75.0%,75.0%
2022 (1 matches),,12.5%,100.0%,0.0%,55.6%,0.0%,0.0%,-,33.3%,-,50.0%
Career (18 matches),,25.2%,70.0%,14.3%,36.1%,27.6%,64.9%,91.7%,73.1%,75.0%,63.6%
