Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Cincinnati R32,L vs Sinner,54% (7/13),33% (1/3),0/1,0/0,75% (9/12),1/3,0/1,29% (2/7),57% (4/7)
2025 Canada R32,L vs Fritz,43% (6/14),0% (0/1),0/0,0/0,57% (4/7),2/4,1/2,- (0/0),- (0/0)
2025 Wimbledon R64,L vs Fritz,55% (21/38),50% (3/6),2/3,0/0,73% (8/11),0/3,0/1,0% (0/3),0% (0/4)
2025 Queen's Club R16,L vs Lehecka,60% (6/10),- (0/0),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2025 s Hertogenbosch F,W vs Bergs,71% (12/17),100% (1/1),2/3,1/2,100% (2/2),3/3,0/0,78% (7/9),33% (3/9)
2025 Roland Garros R64,L vs Griekspoor,88% (14/16),46% (6/13),1/1,0/0,45% (5/11),2/5,0/1,20% (1/5),40% (2/5)
2025 Madrid QF,L vs Musetti,46% (6/13),20% (1/5),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2025 Indian Wells R64,L vs Fils,50% (3/6),100% (1/1),0/0,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2025 Hong Kong R16,L vs Musetti,70% (7/10),0% (0/2),0/0,0/0,70% (7/10),2/4,1/2,- (0/0),- (0/0)
2024 Bratislava 2 CH QF,L vs Collignon,60% (15/25),50% (2/4),1/2,0/0,50% (2/4),0/2,0/1,40% (2/5),20% (1/5)
2024 Almaty F,L vs Khachanov,45% (9/20),50% (3/6),1/3,0/0,68% (13/19),0/2,0/1,- (0/0),- (0/0)
2024 US Open R32,L vs Paul,58% (11/19),33% (5/15),1/1,0/0,55% (11/20),2/5,2/3,36% (4/11),55% (6/11)
2024 US Open R64,W vs Fils,69% (20/29),50% (5/10),3/4,1/1,33% (1/3),0/1,0/0,20% (1/5),40% (2/5)
2024 US Open R128,W vs Munar,50% (15/30),35% (7/20),3/10,1/2,58% (7/12),0/1,0/0,- (0/0),- (0/0)
2024 Lexington CH QF,L vs Fonseca,80% (4/5),0% (0/3),0/0,0/0,50% (4/8),3/5,1/2,- (0/0),- (0/0)
2024 Chicago CH R16,W vs Fonseca,75% (9/12),50% (3/6),2/3,1/2,- (0/0),0/0,0/0,100% (4/4),75% (3/4)
2024 Chicago CH R32,W vs Trotter,53% (9/17),60% (3/5),2/7,1/6,- (0/0),0/0,0/0,- (0/0),- (0/0)
2022 Fairfield CH F,L vs Mmoh,80% (4/5),33% (1/3),0/0,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2025 (9 matches),,59.9%,40.6%,62.5%,50.0%,57.7%,41.9%,27.3%,41.7%,36.0%
2024 (8 matches),,58.6%,40.6%,43.3%,36.4%,57.6%,31.3%,42.9%,44.0%,48.0%
2022 (1 matches),,80.0%,33.3%,-,-,28.6%,33.3%,50.0%,-,-
Career (18 matches),,59.5%,40.4%,47.4%,38.5%,56.3%,38.0%,35.0%,42.9%,42.0%
