Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Hua Hin R32,W vs Tararudee,42% (5/12),100% (5/5),0/1,17% (2/12),50% (1/2),4/4,1/1,0/0,1/1,0/0
2019 W25 Nonthaburi R32,W vs Cheapchandej,67% (10/15),100% (10/10),5/5,64% (9/14),44% (4/9),5/9,1/1,0/0,1/1,0/0
2019 W15 Tel Aviv R16,L vs Morvayova,31% (5/16),80% (4/5),1/4,35% (6/17),17% (1/6),3/4,1/3,0/0,0/2,0/0
2019 W15 Sharm El Sheikh R32,W vs Niedmers,83% (5/6),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,1/1,0/0
2019 W25 Jodhpur R32,L vs Bhatia,30% (3/10),100% (3/3),1/4,70% (7/10),14% (1/7),1/3,0/1,0/2,0/0,0/1
2017 Solapur $15K R16,L vs Herdzelas,43% (6/14),67% (4/6),1/6,53% (8/15),13% (1/8),0/3,0/0,0/1,0/0,0/1
2017 Indore $15K R32,L vs Yadlapalli,63% (5/8),60% (3/5),2/7,88% (7/8),0% (0/7),0/3,0/0,0/0,0/0,0/0
2017 Mumbai R32,L vs Zhao,50% (4/8),50% (2/4),2/5,88% (7/8),14% (1/7),1/2,0/0,0/1,0/0,0/0
2017 Pune $25K R32,W vs Swarup Ingle,71% (5/7),100% (5/5),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,1/1,0/0
2017 Colombo $15K R32,W vs Alexander,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R16,L vs Andrei,44% (4/9),75% (3/4),2/4,70% (7/10),14% (1/7),1/3,0/0,1/3,0/0,0/1
2017 Gwalior $15K F,W vs Jain,70% (7/10),100% (7/7),4/5,55% (6/11),17% (1/6),4/7,2/3,0/0,1/2,0/0
2017 Gwalior $15K SF,W vs Sun,55% (6/11),100% (6/6),2/4,50% (5/10),20% (1/5),4/4,0/0,0/0,0/0,0/0
2017 Gwalior $15K QF,W vs Bhatia,78% (7/9),100% (7/7),3/5,50% (5/10),0% (0/5),3/6,1/2,0/0,1/1,0/0
2017 Gwalior $15K R16,W vs Natarajan,70% (7/10),86% (6/7),0/1,18% (2/11),0% (0/2),6/6,2/2,0/1,1/1,0/0
2016 Solapur $10K R16,W vs Pribylova,78% (7/9),71% (5/7),1/2,20% (2/10),0% (0/2),4/5,2/2,1/1,1/1,0/0
2016 Sharm El Sheikh $10K R16,W vs Larkin,56% (5/9),100% (5/5),2/3,40% (4/10),25% (1/4),3/4,1/1,0/0,1/1,0/0
2016 Sharm El Sheikh $10K R16,L vs Geukens,14% (1/7),100% (1/1),0/4,88% (7/8),14% (1/7),0/1,0/0,0/2,0/0,0/1
2016 Sharm El Sheikh $10K R32,W vs Stojanovic,70% (7/10),71% (5/7),1/2,44% (4/9),50% (2/4),2/4,1/2,0/0,0/0,0/0
2016 Sharm El Sheikh $10K F,L vs Mihaila,40% (6/15),100% (6/6),2/5,56% (9/16),22% (2/9),2/6,1/2,0/2,0/1,0/1
2019 (5 matches),,47.5%,96.4%,50.0%,43.3%,34.6%,70.8%,57.1%,0.0%,60.0%,0.0%
2017 (10 matches),,58.5%,85.5%,44.7%,51.5%,15.7%,63.4%,77.8%,16.7%,80.0%,0.0%
2016 (9 matches),,58.1%,88.9%,51.9%,47.9%,28.9%,68.3%,72.7%,37.5%,60.0%,0.0%
Career (24 matches),,55.7%,89.1%,48.1%,48.2%,24.6%,67.0%,70.4%,25.0%,66.7%,0.0%
