Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,9,3,75.0%,18-7,72.0%,139-88,61.2%,1-3,25.0%,12,69.1%,54.5%,1.8%,8.9%,58.8%,65.3%,45.2%,57.0%,51.1%,54.0%,1.19,W (W15 Gurugram)
2025,46,28,18,60.9%,60-42,58.8%,500-427,53.9%,5-5,50.0%,45,58.0%,50.1%,2.0%,7.6%,61.9%,59.2%,44.2%,53.5%,50.3%,51.9%,1.08,W (W15 Gurugram)
2024,46,22,24,47.8%,50-59,45.9%,463-514,47.4%,5-4,55.6%,0,,,,,,,,,,,,SF (4x)
2023,50,33,17,66.0%,70-39,64.2%,536-424,55.8%,5-4,55.6%,0,,,,,,,,,,,,W (2x)
2022,45,24,21,53.3%,56-47,54.4%,499-420,54.3%,2-8,20.0%,0,,,,,,,,,,,,F (2x)
2021,34,21,13,61.8%,46-35,56.8%,411-326,55.8%,2-6,25.0%,0,,,,,,,,,,,,F (W15 Monastir)
2020,16,10,6,62.5%,24-14,63.2%,199-144,58.0%,0-3,0.0%,0,,,,,,,,,,,,F (W15 Cairo)
2019,25,12,13,48.0%,27-30,47.4%,241-248,49.3%,2-2,50.0%,0,,,,,,,,,,,,SF (W15 Pretoria)
2018,41,23,18,56.1%,53-43,55.2%,458-405,53.1%,5-3,62.5%,0,,,,,,,,,,,,F (Guimaraes $15K)
2017,22,13,9,59.1%,25-21,54.3%,221-196,53.0%,2-1,66.7%,1,25.0%,25.0%,0.0%,6.8%,66.1%,46.2%,40.0%,44.1%,37.7%,41.1%,0.67,W (Gwalior $15K)
2016,14,10,4,71.4%,21-12,63.6%,166-131,55.9%,0-0,-,0,,,,,,,,,,,,F (Sharm El Sheikh $10K)
2015,3,1,2,33.3%,2-4,33.3%,29-29,50.0%,0-2,0.0%,0,,,,,,,,,,,,R16 (Nashik $10K)
Career,354,206,148,58.2%,452-353,56.1%,3862-3352,53.5%,29-41,41.4%,58,59.7%,50.6%,1.9%,7.9%,61.4%,60.2%,44.4%,54.1%,50.3%,52.1%,1.10,
