Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Fritz,111.1,122.5,5.9,126.5,118.6,135,113,99.2,4.7,,99.5,108,87
2024 US Open R128,W vs Ramos,111.8,119.4,5.0,121.6,116.9,129,107,99.2,5.7,96.0,,111,84
2024 Wimbledon R64,L vs Sinner,119.0,124.5,6.5,128.6,119.6,136,110,104.4,5.9,106.0,104.0,113,83
2024 Wimbledon R128,W vs Fucsovics,113.9,119.3,7.9,124.2,116.9,134,101,103.4,4.9,104.8,101.5,112,89
2023 US Open R64,L vs Rinderknech,110.9,119.7,5.7,123.8,117.1,132,111,96.2,5.0,100.0,95.3,106,83
2023 US Open R128,W vs Humbert,114.3,121.5,5.5,127.0,,127,116,107.0,2.0,109.0,,109,105
2023 Wimbledon R16,L vs Alcaraz,120.2,126.1,4.9,128.6,123.0,135,115,106.1,4.8,109.7,,116,93
2023 Wimbledon R32,W vs Zverev,116.9,122.1,5.8,125.5,119.0,135,109,104.5,4.4,106.0,102.0,112,90
2023 Wimbledon R64,W vs De Minaur,121.4,127.6,4.8,128.7,124.7,136,110,108.1,4.4,108.0,106.7,117,100
2023 Wimbledon R128,W vs Sonego,115.4,121.5,6.6,126.4,116.9,136,106,105.2,5.9,109.4,97.0,117,92
2022 US Open QF,L vs Ruud,114.8,124.0,5.5,126.4,119.9,136,111,99.8,4.2,103.3,93.0,107,91
2022 US Open R16,W vs Davidovich Fokina,115.2,125.8,6.6,129.1,120.3,138,96,102.0,4.5,112.7,96.0,115,92
2022 US Open R32,W vs Murray,115.0,122.1,10.4,128.1,117.4,136,75,97.8,3.8,,102.0,104,89
2022 US Open R64,W vs Grenier,112.4,127.1,5.8,129.7,124.5,137,113,98.8,5.8,96.0,100.0,111,75
2022 US Open R128,W vs Jarry,116.5,124.8,10.2,129.1,124.1,135,67,100.2,10.6,,,116,67
2021 US Open QF,L vs Djokovic,114.1,123.3,5.9,127.4,118.7,136,110,98.6,5.1,103.3,,113,88
2021 US Open R16,W vs Otte,116.0,124.9,6.7,127.1,120.1,138,112,100.8,5.5,106.3,104.0,110,80
2021 US Open R32,W vs Ivashka,117.9,125.6,7.1,130.5,120.7,140,104,105.6,3.6,107.8,104.6,112,94
2021 US Open R64,W vs Moutet,116.9,121.9,6.6,125.9,118.1,138,108,103.0,5.5,103.3,104.5,113,91
2021 US Open R128,W vs Chardy,117.6,124.3,10.0,127.9,120.4,141,79,103.5,6.1,107.6,102.3,115,94
Career (40 matches),,116.0,124.1,6.9,127.9,120.4,142,63,102.2,5.3,105.4,100.6,122,62
