Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Casper Ruud [NOR],3,6,33.3%,4,0,4,0.0%,2019,2025,9,0.91,11.0%,2.2%,62.6%,75.6%,48.9%,65.6%,31.2%,73.0%,35.0%
8,Alexander Zverev [GER],3,5,37.5%,4,3,1,75.0%,2018,2026,8,0.82,7.1%,1.6%,64.8%,74.3%,49.5%,65.6%,28.1%,64.4%,31.0%
7,Stefanos Tsitsipas [GRE],1,6,14.3%,9,3,6,33.3%,2017,2025,6,0.97,8.5%,2.3%,65.7%,81.6%,55.8%,72.8%,26.5%,61.5%,26.7%
7,Felix Auger Aliassime [CAN],5,2,71.4%,5,4,1,80.0%,2019,2024,5,0.98,7.0%,2.6%,63.8%,77.1%,51.9%,68.0%,31.4%,71.9%,31.0%
7,Denis Kudla [USA],4,3,57.1%,1,1,0,100.0%,2018,2022,7,1.11,17.0%,2.2%,64.7%,75.1%,53.3%,67.4%,36.3%,66.7%,38.6%
6,Alex De Minaur [AUS],3,3,50.0%,4,1,3,25.0%,2017,2025,6,1.05,11.4%,2.8%,62.8%,75.9%,50.6%,66.5%,35.1%,66.7%,35.3%
6,Lorenzo Sonego [ITA],5,1,83.3%,4,3,1,75.0%,2016,2024,6,1.06,9.1%,2.6%,65.2%,79.7%,54.7%,71.0%,30.8%,75.0%,22.9%
6,Andy Murray [GBR],3,3,50.0%,5,1,4,20.0%,2019,2024,6,1.05,15.6%,1.5%,65.1%,78.5%,49.5%,68.4%,33.0%,69.7%,30.0%
6,Dominic Thiem [AUT],4,2,66.7%,3,3,0,100.0%,2018,2022,6,1.10,9.3%,3.5%,65.0%,76.2%,51.7%,67.6%,35.6%,58.8%,53.1%
6,Nikoloz Basilashvili [GEO],4,2,66.7%,3,0,3,0.0%,2014,2021,6,1.03,13.7%,2.4%,63.6%,75.4%,54.8%,67.9%,33.1%,70.4%,44.1%
5,Ugo Humbert [FRA],3,2,60.0%,3,2,1,66.7%,2017,2025,5,1.17,16.5%,2.4%,64.3%,79.4%,56.2%,71.1%,33.8%,57.1%,40.0%
5,Taylor Fritz [USA],0,5,0.0%,5,1,4,20.0%,2019,2025,5,0.71,10.0%,2.5%,66.1%,73.4%,42.5%,62.9%,26.2%,71.4%,25.0%
5,Novak Djokovic [SRB],1,4,20.0%,3,3,0,100.0%,2019,2025,5,0.72,11.0%,2.0%,64.2%,69.2%,42.7%,59.7%,29.0%,60.0%,27.3%
5,Holger Rune [DEN],1,4,20.0%,2,0,2,0.0%,2022,2025,5,0.81,12.9%,2.2%,67.1%,68.0%,51.9%,62.7%,30.1%,60.0%,45.8%
5,Botic Van De Zandschulp [NED],5,0,100.0%,1,1,0,100.0%,2021,2024,5,1.30,17.4%,1.4%,65.0%,79.3%,52.0%,69.7%,39.2%,70.6%,32.6%
