Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
22-Jul-2024,Kitzbuhel,Clay,F,50,91,Berrettini d. Hugo Gaston [FRA],7-5 6-3,1.52,14.5%,0.0%,74.5%,80.5%,42.9%,2/3,1:21
15-Jul-2024,Gstaad,Clay,F,82,192,(6) Berrettini d. (Q) Quentin Halys [FRA],6-3 6-1,4.52,2.7%,2.7%,78.4%,89.7%,87.5%,3/3,0:59
10-Jun-2024,Stuttgart,Grass,F,95,40,(6) Jack Draper [GBR] d. (PR) Berrettini,3-6 7-6(5) 6-4,0.88,14.4%,3.1%,68.0%,83.3%,51.6%,2/3,2:04
01-Apr-2024,Marrakech,Clay,F,135,64,(PR) Berrettini d. Roberto Carballes Baena [ESP],7-5 6-2,1.28,7.6%,1.5%,71.2%,74.5%,47.4%,7/8,1:46
11-Mar-2024,Phoenix CH,Hard,F,154,60,(5) Nuno Borges [POR] d. (WC) Berrettini,7-5 7-6(4),0.91,9.1%,5.2%,51.9%,72.5%,51.4%,5/8,1:57
02-Jan-2023,United Cup,Hard,F,16,9,(3) Taylor Fritz [USA] d. (5) Berrettini,7-6(4) 7-6(6),0.78,7.2%,2.1%,63.9%,75.8%,42.9%,9/9,2:15
17-Oct-2022,Naples,Hard,F,16,24,(4) Lorenzo Musetti [ITA] d. (2) Berrettini,7-6(5) 6-2,0.70,8.3%,5.6%,54.2%,79.5%,42.4%,5/7,2:01
18-Jul-2022,Gstaad,Clay,F,15,5,(1) Casper Ruud [NOR] d. (2) Berrettini,4-6 7-6(4) 6-2,0.73,9.5%,0.0%,58.1%,75.4%,52.3%,9/11,2:33
13-Jun-2022,Queen's Club,Grass,F,10,48,(2) Berrettini d. Filip Krajinovic [SRB],7-5 6-4,1.52,23.7%,5.1%,57.6%,79.4%,64.0%,1/2,1:33
06-Jun-2022,Stuttgart,Grass,F,10,68,(2) Berrettini d. Andy Murray [GBR],6-4 5-7 6-3,1.26,22.9%,3.6%,62.7%,80.8%,58.1%,4/5,2:40
