Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells Masters R64,L vs Zverev,31,20,1.6,31.6%,20.4%,25,18,1.4,29.4%,21.2%,11.8%,3.5%,3.0,30.6%,10.2%
2026 Indian Wells Masters R128,W vs Mannarino,45,48,0.9,21.1%,22.5%,31,45,0.7,16.5%,23.9%,13.3%,2.1%,0.9,12.7%,14.1%
2025 Davis Cup RR,W vs Carreno Busta,21,19,1.1,20.6%,18.6%,8,19,0.4,9.4%,22.4%,7.1%,2.4%,0.4,8.8%,24.5%
2025 Vienna QF,L vs De Minaur,14,36,0.4,10.2%,26.3%,6,36,0.2,4.9%,29.3%,4.1%,0.0%,0.7,15.3%,21.9%
2025 Tokyo R16,L vs Ruud,25,21,1.2,20.7%,17.4%,14,18,0.8,13.9%,17.8%,9.9%,3.0%,1.1,15.7%,14.0%
2025 Wimbledon R128,L vs Majchrzak,55,72,0.8,20.4%,26.7%,30,68,0.4,12.9%,29.2%,11.2%,1.7%,0.8,10.7%,14.1%
2025 Rome Masters R64,W vs Fearnley,24,20,1.2,16.3%,13.6%,18,18,1.0,13.6%,13.6%,9.1%,3.8%,0.9,14.3%,16.3%
2025 Madrid Masters R64,W vs Giron,58,37,1.6,28.7%,18.3%,45,36,1.3,25.7%,20.6%,16.6%,2.3%,1.2,22.8%,19.8%
2025 Monte Carlo Masters R16,L vs Musetti,17,36,0.5,14.4%,30.5%,14,34,0.4,12.5%,30.4%,9.8%,2.7%,0.7,8.5%,11.9%
2025 Monte Carlo Masters R32,W vs Zverev,23,32,0.7,13.4%,18.6%,19,32,0.6,12.2%,20.5%,10.3%,1.9%,0.7,12.2%,17.4%
2025 Miami Masters QF,L vs Fritz,70,41,1.7,31.1%,18.2%,53,41,1.3,28.0%,21.7%,11.1%,2.1%,2.8,25.8%,9.3%
2025 Dubai QF,L vs Tsitsipas,29,15,1.9,17.7%,9.1%,23,15,1.5,15.4%,10.1%,12.1%,2.0%,0.9,12.2%,13.4%
2025 Dubai R16,W vs Oconnell,40,20,2.0,31.7%,15.9%,25,20,1.3,23.4%,18.7%,14.0%,2.8%,0.8,16.7%,20.6%
2025 Dubai R32,W vs Monfils,45,20,2.3,38.8%,17.2%,36,18,2.0,37.5%,18.8%,18.8%,3.1%,1.7,23.3%,13.8%
2025 Doha QF,L vs Draper,40,44,0.9,20.7%,22.8%,24,44,0.5,14.5%,26.7%,10.3%,3.0%,1.2,11.9%,9.8%
2025 Doha R16,W vs Griekspoor,50,19,2.6,24.4%,9.3%,27,17,1.6,16.1%,10.1%,11.3%,3.6%,1.4,15.1%,10.7%
2025 Doha R32,W vs Djokovic,48,15,3.2,37.5%,11.7%,35,14,2.5,33.7%,13.5%,17.3%,1.9%,1.9,21.1%,10.9%
2025 Rotterdam R32,L vs Griekspoor,32,27,1.2,16.9%,14.3%,19,24,0.8,11.7%,14.8%,8.6%,3.1%,0.9,13.2%,15.3%
2024 Davis Cup RR,W vs Van De Zandschulp,29,18,1.6,27.1%,16.8%,13,17,0.8,15.1%,19.8%,11.6%,2.3%,0.8,12.1%,15.9%
2024 Stockholm R16,L vs Stricker,26,20,1.3,16.5%,12.7%,18,19,0.9,13.1%,13.9%,11.7%,1.5%,1.3,17.7%,13.3%
Career (162 matches),,5576,4996,1.1,19.7%,17.7%,4020,4715,0.9,16.2%,19.0%,9.5%,2.4%,0.9,13.2%,14.6%
