Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,187,105,82,56.1%,277-210,56.9%,2593-2400,51.9%,61-61,50.0%,178,87.5%,16.1%,13.0%,2.3%,64.1%,77.5%,52.5%,68.5%,33.8%,50.9%,1.07
Clay,99,70,29,70.7%,155-80,66.0%,1268-1076,54.1%,29-14,67.4%,96,87.1%,20.7%,9.2%,2.4%,65.1%,76.7%,53.2%,68.5%,37.0%,52.2%,1.17
Grass,54,42,12,77.8%,105-47,69.1%,843-695,54.8%,20-12,62.5%,54,91.0%,18.1%,15.6%,2.4%,64.2%,80.5%,54.2%,71.0%,34.0%,52.2%,1.18
Grand Slams,75,51,24,68.0%,166-103,61.7%,1429-1250,53.3%,36-23,61.0%,73,88.5%,17.8%,12.7%,2.4%,62.9%,78.1%,53.1%,68.8%,34.7%,51.6%,1.11
Masters,74,35,39,47.3%,83-84,49.7%,866-865,50.0%,18-18,50.0%,73,84.2%,16.2%,10.5%,2.5%,63.9%,75.4%,50.6%,66.5%,33.5%,49.9%,1.00
Other Tours,173,118,55,68.2%,260-137,65.5%,2178-1869,53.8%,52-39,57.1%,170,89.2%,18.4%,13.0%,2.2%,65.1%,78.8%,54.0%,70.2%,35.2%,52.1%,1.18
Best of 5,75,51,24,68.0%,166-103,61.7%,1429-1250,53.3%,36-23,61.0%,73,88.5%,17.8%,12.7%,2.4%,62.9%,78.1%,53.1%,68.8%,34.7%,51.6%,1.11
Best of 3,265,166,99,62.6%,371-234,61.3%,3275-2921,52.9%,74-64,53.6%,255,87.8%,17.7%,12.3%,2.3%,65.0%,77.7%,52.9%,69.0%,34.7%,51.4%,1.12
Finals,18,10,8,55.6%,25-21,54.3%,245-229,51.7%,5-7,41.7%,18,88.0%,15.7%,12.4%,2.2%,63.7%,79.2%,52.3%,69.4%,33.2%,51.1%,1.08
Semi-finals,24,17,7,70.8%,39-20,66.1%,325-267,54.9%,5-6,45.5%,24,90.7%,19.8%,13.2%,2.0%,65.8%,81.7%,54.5%,72.4%,35.2%,52.9%,1.27
Quarter-finals,39,22,17,56.4%,57-47,54.8%,527-519,50.4%,13-8,61.9%,39,85.7%,15.1%,11.0%,2.2%,65.6%,75.2%,50.8%,66.8%,33.4%,50.2%,1.01
vs Righties,302,191,111,63.2%,474-301,61.2%,4152-3693,52.9%,99-73,57.6%,291,87.5%,17.8%,12.1%,2.3%,63.9%,77.7%,52.8%,68.7%,34.9%,51.5%,1.12
vs Lefties,38,26,12,68.4%,63-36,63.6%,552-478,53.6%,11-14,44.0%,37,91.4%,16.7%,15.1%,2.4%,67.6%,78.4%,54.4%,70.6%,33.3%,51.8%,1.13
vs Top 10,45,12,33,26.7%,35-70,33.3%,473-590,44.5%,11-14,44.0%,42,79.0%,10.3%,9.9%,1.9%,65.1%,72.5%,46.7%,63.5%,29.5%,47.1%,0.81
