Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Buenos Aires F,W vs Darderi,1.24,1.56,47.7,2.1,2.9%,55.9%,0.0%,67.6%,40.0%,57.1%
2025 Vienna R16,L vs Bublik,0.68,0.54,33.8,2.1,11.5%,57.7%,4.2%,66.7%,17.6%,43.8%
2025 Davis Cup RR,W vs Van De Zandschulp,0.99,1.20,60.4,3.7,2.9%,52.9%,0.0%,59.4%,43.9%,62.5%
2025 Wimbledon R128,L vs Borges,1.07,0.74,46.0,3.3,6.7%,63.3%,3.6%,53.6%,27.1%,29.6%
2025 Rome R16,L vs Sinner,0.92,0.80,56.3,2.6,0.0%,51.1%,4.9%,58.5%,43.5%,35.6%
2025 Madrid SF,L vs Ruud,0.72,0.76,65.4,3.1,6.1%,66.7%,0.0%,50.0%,52.3%,34.1%
2025 Madrid QF,W vs Mensik,1.15,1.26,61.3,6.3,4.3%,67.4%,11.4%,72.7%,32.7%,32.6%
2025 Madrid R16,W vs Zverev,1.66,1.48,43.9,2.2,2.8%,69.4%,0.0%,73.5%,15.4%,38.1%
2025 Munich SF,L vs Shelton,0.84,0.88,74.5,5.0,0.0%,63.8%,2.3%,65.1%,37.5%,37.0%
2025 Monte Carlo R32,L vs Alcaraz,0.92,0.67,50.0,5.0,3.3%,50.0%,4.0%,44.0%,36.8%,39.5%
2025 Miami QF,L vs Dimitrov,0.99,0.87,79.1,8.7,6.6%,59.0%,5.6%,70.4%,25.9%,38.0%
2025 Indian Wells QF,L vs Alcaraz,0.98,0.72,52.7,2.4,0.0%,50.0%,2.9%,68.6%,27.0%,33.3%
2025 Indian Wells R32,W vs Van De Zandschulp,1.23,1.42,52.7,3.2,2.6%,63.2%,3.0%,63.6%,26.7%,59.3%
2025 Buenos Aires F,L vs Fonseca,0.86,0.75,58.9,2.2,0.0%,55.6%,9.4%,59.4%,30.8%,44.4%
2025 Buenos Aires QF,W vs Zverev,1.21,1.36,48.5,10.7,2.2%,67.4%,2.4%,58.5%,33.3%,50.0%
2025 Buenos Aires R16,W vs Cerundolo,1.06,2.01,36.7,2.1,0.0%,71.4%,7.7%,76.9%,53.6%,44.4%
2024 Almaty R16,W vs Engel,1.23,1.70,38.6,2.0,11.8%,70.6%,7.1%,78.6%,33.3%,38.2%
2024 US Open R64,L vs Etcheverry,0.97,0.85,48.6,4.2,6.2%,69.1%,5.4%,54.1%,33.8%,33.3%
2024 US Open R128,W vs Ofner,1.10,1.33,36.1,6.0,6.5%,71.0%,1.9%,59.3%,37.5%,45.8%
2024 Cincinnati R64,L vs Khachanov,0.81,0.47,32.0,2.0,8.0%,36.0%,0.0%,56.5%,37.5%,25.0%
2026 (1 matches),,1.24,1.56,47.7,2.1,2.9%,55.9%,0.0%,67.6%,40.0%,57.1%
2025 (15 matches),,1.01,0.98,56.3,3.2,3.3%,60.8%,4.2%,62.9%,33.8%,40.6%
2024 (13 matches),,0.99,0.92,54.2,3.5,4.9%,61.8%,2.4%,59.6%,37.5%,35.4%
2023 (20 matches),,1.03,1.06,47.7,2.7,4.1%,61.4%,3.9%,62.1%,38.2%,40.6%
2022 (10 matches),,0.94,0.86,50.6,2.7,2.2%,56.9%,2.9%,58.7%,40.4%,36.7%
Career (96 matches),,1.00,1.02,52.2,3.0,2.8%,59.5%,2.5%,60.8%,40.8%,40.5%
