Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Buenos Aires F,W vs Darderi,4.3,4.7,3.9,47.8%,53.1%,100.0%,40.0%,59.4%,10.8%,19.0,15.8,-0.5,-0.6
2025 Vienna R16,L vs Bublik,2.5,2.7,2.3,40.9%,57.9%,37.5%,100.0%,57.3%,38.6%,3.0,6.0,2.0,7.4
2025 Davis Cup Qualifiers RR,W vs Van De Zandschulp,4.2,4.3,4.0,45.6%,70.3%,50.0%,72.7%,63.3%,9.9%,27.0,18.4,3.5,4.3
2025 Wimbledon R128,L vs Borges,3.0,3.1,2.9,41.5%,45.8%,57.1%,50.0%,46.9%,19.0%,2.5,2.2,-18.0,-15.4
2025 Rome R16,L vs Sinner,5.2,4.2,6.1,51.2%,40.5%,32.0%,57.1%,49.6%,7.3%,14.0,7.4,-3.0,-1.6
2025 Madrid SF,L vs Ruud,4.1,4.1,4.1,46.8%,53.7%,60.0%,40.0%,57.5%,6.3%,13.5,10.3,10.0,9.7
2025 Madrid QF,W vs Mensik,3.5,3.5,3.4,48.0%,63.3%,50.0%,50.0%,50.4%,22.0%,5.5,4.6,10.0,10.2
2025 Madrid R16,W vs Zverev,5.1,5.1,5.0,50.9%,60.0%,57.1%,42.9%,49.8%,10.9%,-0.5,-0.4,-1.0,-0.9
2025 Munich SF,L vs Shelton,3.5,3.9,3.2,47.9%,57.5%,70.0%,40.0%,62.7%,10.3%,4.5,3.0,4.0,4.7
2025 Monte Carlo R32,L vs Alcaraz,4.7,4.1,5.1,38.5%,50.0%,28.6%,61.5%,43.2%,8.0%,-1.5,-1.4,-4.5,-3.3
2025 Miami QF,L vs Dimitrov,4.3,4.7,3.8,44.5%,60.5%,45.2%,52.4%,54.7%,12.8%,15.0,7.5,-1.5,-1.0
2025 Indian Wells QF,L vs Alcaraz,4.5,5.0,4.1,45.5%,37.1%,53.3%,47.4%,48.5%,10.6%,3.0,2.8,-7.5,-6.0
2025 Indian Wells R32,W vs Van De Zandschulp,5.0,4.9,5.1,54.4%,63.6%,52.4%,41.2%,49.3%,10.9%,12.0,9.5,-3.0,-2.5
2025 Buenos Aires F,L vs Fonseca,4.1,4.6,3.6,39.8%,54.8%,52.6%,70.0%,56.2%,10.1%,0.5,0.4,-6.5,-6.7
2025 Buenos Aires QF,W vs Zverev,4.2,5.0,3.5,44.9%,61.8%,61.1%,68.4%,52.7%,14.8%,18.0,12.1,2.0,1.7
2025 Buenos Aires R16,W vs Cerundolo,5.3,5.3,5.2,58.7%,64.3%,54.5%,76.9%,58.6%,5.6%,23.5,16.2,-3.0,-2.9
2024 Almaty R16,W vs Engel,3.9,3.4,4.4,51.2%,56.7%,41.7%,72.7%,43.1%,18.5%,4.0,4.9,5.0,5.0
2024 Cincinnati R64,L vs Khachanov,4.2,4.6,3.8,44.6%,28.6%,12.5%,45.5%,41.6%,16.8%,-3.5,-5.8,-11.0,-13.1
2024 Olympics R16,L vs Ruud,3.8,3.7,4.0,48.5%,25.9%,40.0%,55.6%,44.0%,11.8%,-2.5,-3.8,-2.0,-2.5
2024 Umag F,W vs Musetti,4.8,5.3,4.2,45.7%,50.0%,57.1%,60.7%,61.2%,8.8%,23.0,8.9,-9.0,-5.8
Career (58 matches),,4.4,4.5,4.4,46.9%,51.9%,51.8%,52.5%,51.8%,10.8%,9.3,6.6,-0.3,-0.2
