Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R128,L vs Linette,33% (4/12),44% (4/9),1/3,0/0,61% (11/18),0/2,0/1,- (0/0),- (0/0)
2026 Australian Open R64,L vs Rybakina,83% (5/6),29% (2/7),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros R128,L vs Kenin,33% (2/6),25% (2/8),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2025 Indian Wells R64,L vs Andreeva,50% (5/10),67% (4/6),0/0,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2024 Tokyo R16,L vs Fernandez,56% (9/16),20% (2/10),1/1,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2024 US Open R128,L vs Gauff,100% (2/2),0% (0/8),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2024 Cincinnati R32,L vs Swiatek,75% (6/8),67% (2/3),1/5,0/0,56% (9/16),7/9,5/6,67% (6/9),44% (4/9)
2024 Wimbledon R128,W vs Tsurenko,78% (7/9),56% (5/9),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2024 Roland Garros R16,L vs Andreeva,63% (5/8),29% (2/7),0/2,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2023 Beijing R32,L vs Swiatek,40% (4/10),100% (1/1),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Townsend,50% (5/10),25% (1/4),0/0,0/0,60% (6/10),3/5,2/3,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Sabalenka,71% (10/14),100% (3/3),1/1,0/0,75% (12/16),1/3,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Giorgi,47% (8/17),33% (4/12),2/7,1/3,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2023 Roland Garros R64,L vs Stephens,43% (3/7),0% (0/3),0/0,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Galfi,48% (10/21),67% (4/6),2/4,1/3,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2023 Strasbourg R32,W vs Bai,65% (11/17),57% (4/7),2/2,1/1,60% (6/10),3/4,2/2,60% (3/5),80% (4/5)
2023 Miami R16,L vs Kvitova,67% (10/15),13% (1/8),0/0,0/0,33% (1/3),0/2,0/1,33% (2/6),50% (3/6)
2023 Miami R32,W vs Frech,64% (7/11),63% (5/8),2/5,1/4,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2023 Indian Wells R16,L vs Rybakina,10% (1/10),18% (2/11),0/0,0/0,42% (5/12),4/6,3/4,- (0/0),- (0/0)
2023 Indian Wells R32,W vs Kasatkina,40% (6/15),67% (6/9),2/2,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2026 (2 matches),,50.0%,37.5%,33.3%,-,52.0%,0.0%,0.0%,-,-
2025 (2 matches),,43.8%,42.9%,-,-,33.3%,33.3%,0.0%,-,-
2024 (5 matches),,67.4%,29.7%,36.4%,50.0%,51.1%,57.9%,63.6%,66.7%,44.4%
2023 (14 matches),,51.4%,50.5%,55.6%,46.7%,54.4%,50.0%,53.3%,45.5%,63.6%
2022 (4 matches),,54.9%,38.1%,25.0%,20.0%,59.4%,25.0%,40.0%,40.0%,20.0%
Career (90 matches),,56.3%,46.8%,58.8%,57.5%,52.8%,44.6%,47.0%,51.8%,60.2%
