Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Ajla Tomljanovic [AUS],6,0,100.0%,2,1,1,50.0%,2019,2025,6,1.09,4.3%,5.3%,59.9%,68.0%,50.2%,60.9%,42.6%,71.4%,65.7%
6,Petra Martic [CRO],1,5,16.7%,3,1,2,33.3%,2020,2023,6,0.90,3.7%,5.6%,60.9%,62.4%,43.8%,55.1%,40.6%,54.9%,43.2%
6,Marta Kostyuk [UKR],2,4,33.3%,1,0,1,0.0%,2019,2023,3,0.90,2.6%,5.2%,62.7%,55.5%,44.8%,51.5%,43.7%,48.4%,48.0%
6,Anna Blinkova [RUS],4,2,66.7%,3,1,2,33.3%,2019,2023,6,1.12,3.6%,5.0%,58.7%,65.0%,52.3%,59.7%,45.2%,54.2%,34.2%
6,Oceane Dodin [FRA],1,5,16.7%,2,1,1,50.0%,2019,2022,3,0.72,3.2%,4.6%,61.9%,61.5%,48.2%,56.4%,31.6%,50.0%,45.5%
5,Magda Linette [POL],1,4,20.0%,1,1,0,100.0%,2022,2026,5,0.90,2.5%,4.3%,59.4%,60.4%,44.2%,53.8%,41.6%,61.8%,47.4%
5,Ana Bogdan [ROU],4,1,80.0%,0,0,0,-,2021,2025,5,1.14,2.2%,5.0%,61.3%,59.5%,57.7%,58.8%,46.8%,68.4%,57.1%
5,Peyton Stearns [USA],3,2,60.0%,2,2,0,100.0%,2022,2025,5,1.03,4.5%,5.6%,61.3%,59.0%,46.7%,54.2%,47.0%,51.2%,45.8%
5,Chloe Paquet [FRA],5,0,100.0%,1,1,0,100.0%,2018,2020,2,1.59,5.6%,4.6%,60.2%,84.6%,51.2%,71.3%,45.6%,75.0%,38.9%
4,Maria Sakkari [GRE],1,3,25.0%,1,0,1,0.0%,2023,2026,4,0.82,3.0%,3.3%,63.6%,53.8%,52.0%,53.2%,38.5%,61.9%,31.8%
4,Viktorija Golubic [SUI],3,1,75.0%,2,1,1,50.0%,2022,2026,4,0.97,1.0%,4.7%,64.6%,56.8%,47.4%,53.5%,45.2%,64.2%,50.0%
4,Kamilla Rakhimova [UZB],3,1,75.0%,0,0,0,-,2023,2025,4,1.03,3.5%,5.4%,62.4%,61.2%,47.5%,56.1%,45.1%,64.1%,53.3%
4,Yue Yuan [CHN],2,2,50.0%,2,1,1,50.0%,2019,2024,3,0.92,3.0%,5.1%,66.2%,59.9%,41.3%,53.6%,42.5%,53.6%,50.0%
4,Tatjana Maria [GER],2,2,50.0%,0,0,0,-,2023,2024,4,0.79,1.7%,8.0%,66.4%,57.6%,38.8%,51.3%,38.5%,50.0%,81.8%
4,Cristina Bucsa [ESP],3,1,75.0%,0,0,0,-,2018,2023,2,0.91,3.2%,9.0%,60.6%,59.6%,42.6%,52.9%,43.1%,52.4%,34.8%
