Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,22,15,7,68.2%,36-20,64.3%,304-246,55.3%,5-5,50.0%,21,88.8%,21.6%,10.0%,1.7%,62.2%,78.1%,58.5%,70.7%,36.7%,53.0%,1.25,F (Delray Beach)
2025,43,29,14,67.4%,78-47,62.4%,664-551,54.7%,11-12,47.8%,42,81.8%,27.9%,6.7%,2.8%,60.4%,72.4%,53.0%,64.7%,39.9%,52.0%,1.13,SF (4x)
2024,60,42,18,70.0%,106-52,67.1%,839-670,55.6%,13-8,61.9%,60,81.9%,28.5%,7.1%,2.2%,61.0%,71.6%,54.9%,65.1%,40.8%,52.9%,1.17,W (3x)
2023,68,41,27,60.3%,105-78,57.4%,956-849,53.0%,17-18,48.6%,67,81.4%,24.3%,8.1%,2.9%,62.2%,72.1%,52.7%,64.7%,38.4%,51.3%,1.09,F (2x)
2022,66,39,27,59.1%,93-76,55.0%,869-801,52.0%,15-16,48.4%,63,79.7%,24.5%,5.0%,3.1%,62.0%,71.0%,51.3%,63.5%,38.1%,50.8%,1.04,SF (Delray Beach)
2021,48,25,23,52.1%,58-60,49.2%,589-595,49.7%,8-10,44.4%,47,77.8%,22.6%,5.3%,3.1%,60.5%,69.8%,51.7%,62.7%,38.1%,50.2%,1.02,W (Stockholm)
2020,28,15,13,53.6%,41-36,53.2%,378-368,50.7%,6-7,46.2%,28,77.4%,24.4%,6.0%,2.6%,59.1%,69.3%,52.4%,62.4%,37.4%,50.0%,0.99,SF (Adelaide)
2019,6,2,4,33.3%,6-9,40.0%,70-71,49.6%,0-2,0.0%,6,78.3%,22.9%,6.0%,1.2%,61.0%,69.2%,57.4%,64.6%,36.8%,50.4%,1.04,R32 (3x)
2018,4,2,2,50.0%,4-5,44.4%,47-49,49.0%,2-2,50.0%,4,82.6%,15.2%,5.2%,3.7%,63.4%,70.2%,50.8%,63.1%,34.8%,49.3%,0.94,R32 (2x)
2017,10,6,4,60.0%,14-13,51.9%,131-135,49.2%,2-3,40.0%,10,79.5%,19.7%,6.9%,3.5%,64.8%,70.4%,53.9%,64.6%,35.7%,49.9%,1.01,QF (2x)
2016,5,1,4,20.0%,5-8,38.5%,60-68,46.9%,0-1,0.0%,5,71.9%,22.2%,4.2%,3.0%,57.3%,68.1%,46.2%,58.8%,36.0%,47.7%,0.87,R16 (Houston)
2015,1,0,1,0.0%,0-3,0.0%,9-19,32.1%,0-0,-,1,42.9%,21.4%,0.0%,2.3%,60.2%,54.7%,34.3%,46.6%,36.1%,41.5%,0.68,R128 (US Open)
Career,361,217,144,60.1%,546-407,57.3%,4916-4422,52.6%,79-84,48.5%,354,80.6%,24.9%,6.6%,2.7%,61.3%,71.5%,52.9%,64.3%,38.5%,51.3%,1.08,
