Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Taylor Fritz [USA],5,4,55.6%,5,2,3,40.0%,2015,2026,8,0.96,4.1%,4.3%,60.6%,70.8%,50.0%,62.6%,36.0%,57.9%,25.0%
8,Carlos Alcaraz [ESP],2,6,25.0%,6,2,4,33.3%,2022,2026,8,0.80,4.3%,2.5%,63.4%,65.0%,48.7%,59.0%,32.9%,69.2%,34.0%
7,Sebastian Korda [USA],2,5,28.6%,1,1,0,100.0%,2021,2026,7,0.85,4.0%,3.5%,61.6%,66.6%,48.2%,59.5%,34.3%,52.0%,26.9%
7,Alexander Bublik [KAZ],5,2,71.4%,5,2,3,40.0%,2018,2025,7,1.17,7.2%,3.0%,62.8%,76.9%,56.5%,69.3%,36.0%,61.8%,33.9%
7,Roberto Bautista Agut [ESP],4,3,57.1%,1,1,0,100.0%,2021,2025,7,1.12,8.3%,3.6%,56.1%,70.5%,56.0%,64.1%,40.0%,54.5%,46.0%
7,Francisco Cerundolo [ARG],2,5,28.6%,6,3,3,50.0%,2022,2025,7,0.98,4.4%,2.4%,61.4%,64.9%,46.9%,58.0%,41.1%,53.9%,49.2%
6,Miomir Kecmanovic [SRB],2,4,33.3%,5,2,3,40.0%,2020,2026,6,0.93,9.1%,2.2%,59.4%,72.8%,49.6%,63.4%,34.2%,65.4%,33.3%
6,Pedro Martinez [ESP],5,1,83.3%,0,0,0,-,2019,2025,6,1.38,10.9%,2.6%,55.2%,78.6%,57.1%,69.0%,43.0%,77.3%,42.9%
6,Alex De Minaur [AUS],1,5,16.7%,1,0,1,0.0%,2022,2025,6,0.91,2.3%,2.1%,60.0%,64.9%,49.5%,58.8%,37.5%,60.0%,40.0%
6,Jack Draper [GBR],2,4,33.3%,0,0,0,-,2023,2025,6,0.80,6.1%,2.8%,61.1%,67.0%,50.6%,60.7%,31.6%,37.5%,32.3%
6,Cameron Norrie [GBR],3,3,50.0%,1,1,0,100.0%,2016,2025,6,0.95,4.8%,3.4%,59.7%,64.2%,49.0%,58.1%,39.9%,53.8%,40.8%
6,Marcos Giron [USA],3,3,50.0%,2,1,1,50.0%,2017,2024,5,1.03,7.0%,2.2%,63.5%,70.8%,53.8%,64.6%,36.5%,66.7%,42.9%
6,Frances Tiafoe [USA],3,3,50.0%,3,2,1,66.7%,2015,2024,5,1.07,9.1%,1.3%,59.6%,74.7%,54.3%,66.5%,36.0%,55.0%,52.4%
6,Andrey Rublev [RUS],1,5,16.7%,2,1,1,50.0%,2018,2023,6,0.78,5.0%,2.3%,63.3%,59.8%,50.5%,56.4%,33.8%,59.3%,50.0%
6,Michael Mmoh [USA],2,4,33.3%,4,2,2,50.0%,2016,2023,6,0.97,5.5%,3.0%,60.0%,65.9%,49.8%,59.5%,39.2%,54.7%,60.6%
