Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami QF,L vs Fils,4.1,4.3,3.9,50.0%,50.0%,54.5%,47.1%,52.8%,19.7%,6.5,3.5,-1.0,-0.7
2026 Indian Wells R32,L vs Fonseca,4.4,4.5,4.1,45.2%,36.8%,35.7%,30.8%,61.7%,18.1%,-8.5,-8.3,-4.0,-6.8
2026 Delray Beach F,L vs Korda,4.4,4.4,4.5,44.1%,38.5%,46.2%,45.5%,54.8%,15.0%,-0.5,-0.4,-4.0,-4.8
2026 Brisbane R32,L vs Mpetshi Perricard,2.7,3.0,2.5,52.9%,50.0%,57.1%,33.3%,60.0%,11.8%,14.5,12.8,4.5,7.1
2025 Wimbledon R128,W vs Monday,2.9,2.7,3.1,56.3%,46.4%,72.7%,100.0%,51.9%,18.2%,7.5,9.7,6.5,10.3
2025 Roland Garros QF,L vs Alcaraz,4.1,4.4,3.5,37.0%,15.2%,76.5%,27.3%,50.7%,12.1%,-7.5,-7.1,-5.5,-5.9
2025 Roland Garros R32,W vs Khachanov,4.3,4.2,4.3,50.3%,51.3%,55.9%,33.3%,53.1%,19.9%,17.0,6.2,6.0,2.9
2025 Roland Garros R128,W vs Moller,4.5,4.4,4.7,57.0%,46.8%,45.2%,66.7%,61.4%,9.9%,13.5,5.0,-3.5,-2.2
2025 Rome SF,L vs Sinner,5.5,5.4,5.6,46.9%,40.0%,55.6%,43.5%,54.7%,18.1%,0.0,0.0,3.5,3.0
2025 Rome QF,W vs Hurkacz,4.6,5.4,3.6,54.5%,57.1%,50.0%,50.0%,55.8%,16.8%,9.0,5.7,4.0,3.6
2025 Madrid R64,W vs Fonseca,3.7,3.8,3.6,50.0%,54.5%,58.3%,22.2%,59.0%,16.2%,2.5,1.8,0.5,0.5
2025 Houston SF,L vs Brooksby,4.6,4.0,5.2,54.1%,51.8%,31.0%,65.4%,40.6%,14.5%,6.0,3.6,10.0,4.6
2025 Indian Wells R16,L vs Medvedev,5.8,5.8,5.7,37.7%,16.7%,36.4%,70.8%,39.3%,23.8%,-6.0,-6.2,-7.5,-6.0
2025 Dallas SF,L vs Shapovalov,4.2,5.2,3.4,44.9%,44.8%,62.5%,33.3%,53.5%,23.8%,5.5,5.7,6.0,7.5
2025 Australian Open QF,L vs Zverev,4.3,4.3,4.3,43.6%,48.1%,55.6%,53.1%,54.6%,15.5%,-4.5,-1.9,1.0,0.6
2025 Australian Open R64,W vs Nishikori,4.5,3.8,5.0,60.8%,54.4%,43.8%,75.0%,54.1%,11.9%,14.0,6.4,23.5,13.4
2025 Australian Open R128,W vs Oconnell,4.3,4.0,4.5,50.5%,63.4%,35.5%,63.3%,54.3%,22.4%,24.0,7.9,11.5,5.8
2024 Vienna R32,L vs Nakashima,4.8,4.4,5.3,46.6%,45.9%,58.8%,40.0%,43.0%,24.1%,4.0,3.6,-1.0,-0.8
2024 Stockholm F,W vs Dimitrov,4.1,3.9,4.2,64.4%,54.2%,33.3%,58.3%,52.9%,11.3%,5.5,5.3,7.5,8.8
2024 Stockholm SF,W vs Wawrinka,4.7,4.9,4.6,53.7%,58.8%,76.5%,57.1%,61.8%,14.9%,3.5,2.9,8.0,11.0
Career (99 matches),,4.2,4.2,4.2,50.0%,49.7%,51.2%,51.7%,52.7%,14.5%,6.3,4.6,2.2,1.9
