Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R16,L vs Sinner,101.5,109.3,13.1,117.4,99.9,133,67,88.3,7.3,,94.3,98,66
2024 US Open R32,W vs Diallo,103.0,111.4,14.8,121.0,100.4,133,79,88.6,6.9,94.0,92.0,102,66
2024 US Open R64,W vs Purcell,102.5,109.5,10.8,117.0,103.2,128,92,91.4,4.6,92.5,91.7,101,83
2024 US Open R128,W vs Sonego,100.7,106.9,13.2,116.4,99.1,131,80,88.7,4.9,91.3,88.0,99,79
2024 Wimbledon QF,L vs Alcaraz,104.3,112.3,11.9,120.5,101.1,135,90,91.6,6.1,94.6,90.0,103,81
2024 Wimbledon R16,W vs Bautista Agut,105.0,114.0,11.3,121.6,102.8,130,88,89.9,5.0,94.3,94.5,99,80
2024 Wimbledon R32,W vs Bublik,104.7,110.4,13.2,118.8,99.2,128,83,89.9,5.4,,88.0,100,81
2024 Wimbledon R64,W vs Virtanen,106.8,113.7,11.1,119.5,103.2,133,87,90.9,5.8,94.5,98.7,103,78
2024 Wimbledon R128,W vs Martinez,102.0,112.0,11.0,117.1,102.4,131,91,90.8,6.8,94.7,91.3,100,63
2023 US Open R16,L vs Shelton,103.7,115.4,11.4,120.3,108.7,134,92,82.8,4.6,82.9,81.0,94,74
2023 US Open R32,W vs Davidovich Fokina,98.8,107.9,13.5,116.0,100.1,131,81,85.8,5.2,90.5,91.8,96,75
2023 US Open R64,W vs Safiullin,104.2,110.3,12.6,117.7,101.5,134,86,89.9,5.0,90.7,91.8,99,80
2023 US Open R128,W vs Travaglia,106.5,116.7,12.1,124.3,102.1,135,91,87.5,4.5,,91.0,95,76
2023 Wimbledon R32,L vs Lehecka,106.3,111.3,10.8,115.2,103.6,132,83,93.5,5.8,98.0,94.7,111,84
2022 US Open R32,L vs Ruud,101.3,110.4,14.1,119.6,101.6,139,68,88.1,6.3,93.7,86.2,103,62
2022 US Open R64,W vs Korda,103.2,110.7,14.1,119.4,99.2,133,66,90.2,6.6,91.3,95.0,106,65
2022 US Open R128,W vs Zapata Miralles,101.4,108.3,14.3,118.0,95.0,131,63,84.1,8.7,86.2,84.7,100,62
2022 Wimbledon R16,L vs Norrie,104.1,111.5,8.5,116.1,107.9,131,89,91.3,3.8,,91.7,99,86
2022 Wimbledon R32,W vs Vesely,102.2,106.8,6.9,118.4,102.1,121,92,89.8,5.3,92.0,96.3,102,80
2022 Wimbledon R64,W vs Mannarino,107.9,114.2,10.3,122.4,106.6,134,91,93.0,4.5,102.0,94.7,102,81
Career (23 matches),,103.0,110.5,12.4,118.6,101.3,139,63,89.0,5.8,91.1,91.0,127,62
