Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Brisbane R16,L vs Nadal,25% (2/8),0% (0/2),0/4,57% (4/7),0% (0/4),0/0,0/0,1/1,0/0,0/0
2023 Wimbledon R64,L vs Jarry,23% (5/22),20% (1/5),0/2,33% (7/21),57% (4/7),1/1,1/1,2/3,0/0,0/0
2023 Wimbledon R128,W vs Humbert,30% (7/23),86% (6/7),1/3,39% (9/23),56% (5/9),5/6,3/3,1/2,1/1,0/0
2023 Australian Open R64,L vs Khachanov,15% (3/20),67% (2/3),0/5,25% (5/20),0% (0/5),1/1,0/0,2/2,0/0,0/0
2022 US Open R64,L vs Tiafoe,28% (5/18),40% (2/5),0/2,56% (10/18),70% (7/10),2/2,0/0,4/5,0/0,2/2
2022 US Open R128,W vs Ymer,25% (5/20),100% (5/5),0/1,25% (5/20),60% (3/5),4/5,3/4,0/1,1/1,0/0
2022 Wimbledon R16,L vs Fritz,15% (2/13),50% (1/2),1/4,46% (6/13),0% (0/6),1/1,0/0,1/3,0/0,0/1
2022 Wimbledon R32,W vs Sock,27% (7/26),71% (5/7),0/3,24% (6/25),50% (3/6),2/3,0/0,2/2,0/0,0/0
2022 Wimbledon R64,W vs Novak,29% (4/14),100% (4/4),1/1,7% (1/15),0% (0/1),4/4,3/3,0/0,1/1,0/0
2022 Wimbledon R128,W vs Evans,38% (5/13),100% (5/5),0/0,15% (2/13),100% (2/2),4/4,2/2,0/0,0/0,0/0
2019 Gatineau CH F,W vs Couacaud,60% (6/10),67% (4/6),0/2,70% (7/10),71% (5/7),2/4,2/3,0/0,1/2,0/0
2019 Gatineau CH SF,W vs Menezes,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2019 Gatineau CH R32,W vs Moriya,50% (4/8),100% (4/4),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 Winnetka CH R32,W vs Vukic,70% (7/10),57% (4/7),0/0,18% (2/11),100% (2/2),3/3,2/3,0/0,1/1,0/0
2019 Ilkley CH R32,L vs Novak,10% (1/10),100% (1/1),0/2,36% (4/11),25% (1/4),1/1,0/1,1/2,0/0,0/1
2019 Ilkley CH R64,W vs Otte,44% (4/9),100% (4/4),0/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2019 Surbiton CH R64,W vs Broady,75% (9/12),78% (7/9),0/2,43% (6/14),17% (1/6),3/5,0/0,0/1,0/0,0/0
2019 Nanchang CH R32,L vs Patael,43% (6/14),50% (3/6),0/4,67% (10/15),40% (4/10),2/3,1/2,0/2,0/1,0/1
2019 Anning CH R16,L vs Duckworth,17% (2/12),100% (2/2),0/3,50% (6/12),50% (3/6),2/2,0/0,2/2,0/0,2/2
2019 Anning CH R32,W vs Ochi,71% (5/7),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2024 (1 matches),,25.0%,0.0%,0.0%,57.1%,0.0%,-,-,100.0%,-,-
2023 (3 matches),,23.1%,60.0%,10.0%,32.8%,42.9%,87.5%,100.0%,71.4%,100.0%,-
2022 (6 matches),,26.9%,78.6%,18.2%,28.8%,50.0%,89.5%,88.9%,63.6%,100.0%,66.7%
2019 (12 matches),,44.0%,72.9%,4.5%,35.3%,40.8%,81.6%,76.5%,50.0%,75.0%,40.0%
2018 (57 matches),,39.0%,74.4%,33.6%,31.3%,31.8%,79.3%,82.7%,75.9%,73.1%,66.7%
Career (154 matches),,42.0%,73.3%,31.7%,33.9%,33.0%,78.5%,81.0%,70.4%,84.0%,56.5%
