Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Brisbane R16,L vs Nadal,0.71,0.35,26.2,2.0,4.2%,58.3%,0.0%,36.4%,20.0%,33.3%
2023 Wimbledon R64,L vs Jarry,0.99,0.80,47.3,2.3,11.0%,65.8%,10.4%,61.2%,35.2%,22.7%
2023 Wimbledon R128,W vs Humbert,1.18,1.15,55.4,2.7,8.6%,60.5%,5.3%,60.5%,37.7%,39.4%
2023 Australian Open R64,L vs Khachanov,0.95,0.76,38.6,2.2,14.3%,66.7%,6.7%,58.3%,25.8%,34.5%
2022 US Open R64,L vs Tiafoe,0.95,0.76,39.3,2.5,9.7%,58.3%,10.0%,60.0%,33.3%,31.7%
2022 US Open R128,W vs Ymer,1.18,1.29,38.1,3.5,8.2%,72.6%,3.0%,59.1%,37.3%,36.5%
2022 Wimbledon R16,L vs Fritz,0.93,0.55,26.0,2.3,6.4%,63.8%,0.0%,39.5%,26.8%,29.4%
2022 Wimbledon R32,W vs Sock,1.13,1.15,54.1,5.5,7.0%,65.1%,10.8%,68.9%,28.7%,39.0%
2022 Wimbledon R64,W vs Novak,1.15,1.96,25.5,2.1,6.8%,79.5%,5.3%,71.1%,34.1%,50.0%
2022 Wimbledon R128,W vs Evans,1.31,1.91,26.4,2.0,15.4%,71.8%,5.4%,73.0%,38.5%,42.1%
2019 Gatineau CH F,W vs Couacaud,1.24,1.46,49.0,2.4,5.4%,62.2%,8.3%,58.3%,53.1%,40.0%
2019 Gatineau CH SF,W vs Menezes,1.14,3.46,32.8,2.3,-,70.0%,-,100.0%,56.0%,40.0%
2019 Gatineau CH R32,W vs Moriya,1.10,2.64,37.7,2.1,-,76.2%,-,84.2%,38.5%,58.3%
2019 Winnetka CH R32,W vs Vukic,1.16,1.77,40.7,2.0,-,72.7%,-,62.1%,56.0%,42.3%
2019 Ilkley CH R32,L vs Novak,0.79,0.67,47.9,3.4,-,60.0%,-,70.6%,34.4%,24.1%
2019 Ilkley CH R64,W vs Otte,1.22,1.91,36.8,2.3,-,77.8%,-,65.2%,44.8%,42.3%
2019 Surbiton CH R64,W vs Broady,0.80,1.10,59.4,14.6,-,58.5%,-,64.7%,56.8%,48.8%
2019 Nanchang CH R32,L vs Patael,1.09,0.88,62.8,17.0,1.8%,57.1%,0.0%,49.1%,44.0%,30.4%
2019 Anning CH R16,L vs Duckworth,1.16,0.73,58.7,2.2,10.0%,58.0%,2.1%,56.3%,29.7%,23.3%
2019 Anning CH R32,W vs Ochi,0.99,1.91,40.7,2.0,3.7%,74.1%,0.0%,70.8%,46.2%,60.9%
2024 (1 matches),,0.71,0.35,26.2,2.0,4.2%,58.3%,0.0%,36.4%,20.0%,33.3%
2023 (3 matches),,1.05,0.90,47.6,2.4,11.1%,64.1%,7.4%,60.1%,33.2%,32.1%
2022 (6 matches),,1.10,1.11,37.8,2.6,8.6%,67.6%,6.4%,61.9%,32.7%,37.9%
2019 (12 matches),,1.03,1.14,49.4,2.8,3.9%,63.2%,2.4%,62.7%,43.9%,38.0%
2018 (57 matches),,1.05,1.14,56.1,2.9,6.3%,64.1%,5.9%,62.6%,38.7%,40.6%
Career (154 matches),,1.05,1.14,53.9,2.8,5.6%,63.7%,4.3%,61.1%,40.8%,40.9%
