Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Australian Open R128,L vs Galan,74.8%,54.3%,2.5%,2/3,2.34,6.2%,68.6%,50.0%,2.2%,2.34,9.0%,90.5%,61.4%,3.2%,2.33,2.0%
2024 Brisbane R16,L vs Nadal,65.2%,30.0%,4.3%,1/1,2.45,0.0%,66.7%,30.0%,6.7%,2.54,0.0%,76.9%,30.0%,0.0%,2.14,0.0%
2023 Australian Open R64,L vs Khachanov,69.2%,40.7%,4.3%,2/3,2.22,33.7%,60.5%,34.7%,2.5%,2.19,46.4%,94.1%,50.0%,8.8%,2.30,7.4%
2022 Roland Garros Q2,L vs Albot,78.9%,39.5%,2.8%,0/3,2.15,7.9%,76.6%,34.7%,3.1%,2.30,13.1%,90.2%,45.9%,2.4%,1.93,0.0%
2019 Gatineau CH F,W vs Couacaud,64.5%,55.0%,0.0%,0/0,2.38,18.9%,65.5%,36.8%,0.0%,2.43,34.5%,80.8%,71.4%,0.0%,2.31,0.0%
2019 Australian Open R128,L vs Fabbiano,79.3%,44.9%,3.7%,1/4,2.29,15.8%,80.8%,50.0%,4.0%,2.31,20.0%,81.8%,29.6%,3.0%,2.25,7.7%
2018 Winnipeg CH F,W vs Miedler,67.6%,76.0%,5.4%,0/2,2.40,46.2%,71.4%,75.0%,7.1%,2.42,50.0%,83.3%,80.0%,0.0%,2.33,33.3%
2018 Playford CH F,W vs Schnur,67.3%,68.6%,5.8%,1/2,2.23,6.5%,60.0%,57.1%,5.7%,2.21,14.3%,93.3%,85.7%,6.7%,2.24,0.0%
2014 Lima CH F,L vs Pella,71.9%,45.7%,7.8%,2/3,2.08,9.1%,77.5%,38.7%,7.5%,1.96,12.0%,71.4%,60.0%,9.5%,2.24,5.3%
Career (9 matches),,72.9%,48.6%,3.6%,30.0%,2.27,14.5%,70.5%,45.2%,3.7%,2.30,21.0%,86.5%,54.6%,4.0%,2.22,3.7%
