Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Brisbane R16,L vs Nadal,33% (3/9),0% (0/4),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Jarry,55% (18/33),11% (1/9),1/1,0/0,73% (8/11),4/7,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Humbert,63% (19/30),60% (6/10),3/3,1/1,71% (10/14),2/4,0/0,- (0/0),- (0/0)
2023 Australian Open R64,L vs Khachanov,58% (15/26),40% (2/5),1/2,0/0,44% (4/9),0/3,0/1,- (0/0),- (0/0)
2022 US Open R64,L vs Tiafoe,56% (15/27),20% (2/10),0/1,0/0,80% (12/15),2/5,1/2,33% (3/9),20% (2/10)
2022 US Open R128,W vs Ymer,51% (18/35),71% (5/7),3/4,1/2,82% (9/11),1/2,0/0,- (0/0),- (0/0)
2022 Wimbledon R16,L vs Fritz,41% (7/17),20% (1/5),0/0,0/0,54% (7/13),4/7,3/4,- (0/0),- (0/0)
2022 Wimbledon R32,W vs Sock,65% (22/34),33% (5/15),3/5,1/2,57% (4/7),5/7,0/0,80% (4/5),50% (3/6)
2022 Wimbledon R64,W vs Novak,78% (14/18),57% (4/7),3/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2022 Wimbledon R128,W vs Evans,87% (13/15),63% (5/8),3/4,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Gatineau CH F,W vs Couacaud,67% (8/12),50% (4/8),2/4,1/3,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2019 Gatineau CH SF,W vs Menezes,80% (8/10),50% (4/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Gatineau CH R32,W vs Moriya,80% (8/10),40% (4/10),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Winnetka CH R32,W vs Vukic,80% (8/10),40% (4/10),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Ilkley CH R32,L vs Novak,62% (8/13),100% (1/1),0/0,0/0,40% (2/5),2/4,0/1,67% (4/6),17% (1/6)
2019 Ilkley CH R64,W vs Otte,53% (8/15),57% (4/7),2/5,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Surbiton CH R64,W vs Broady,75% (9/12),47% (7/15),2/3,1/1,29% (2/7),1/2,0/0,- (0/0),- (0/0)
2019 Nanchang CH R32,L vs Patael,39% (9/23),20% (3/15),1/1,0/0,60% (9/15),1/3,1/2,- (0/0),- (0/0)
2019 Anning CH R16,L vs Duckworth,53% (9/17),40% (2/5),0/0,0/0,73% (8/11),0/2,0/1,50% (3/6),33% (2/6)
2019 Anning CH R32,W vs Ochi,67% (8/12),44% (4/9),2/3,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2024 (1 matches),,33.3%,0.0%,-,-,33.3%,33.3%,50.0%,-,-
2023 (3 matches),,58.4%,37.5%,83.3%,100.0%,64.7%,42.9%,0.0%,-,-
2022 (6 matches),,61.0%,42.3%,70.6%,66.7%,70.6%,57.1%,66.7%,50.0%,31.3%
2019 (12 matches),,61.8%,40.2%,63.0%,70.0%,65.1%,40.0%,28.6%,50.0%,18.8%
2018 (57 matches),,65.2%,46.5%,63.2%,63.2%,58.4%,40.7%,34.4%,64.7%,43.1%
Career (154 matches),,62.7%,44.2%,59.4%,64.5%,59.7%,44.9%,34.9%,63.2%,38.0%
