Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Australian Open R128,L vs Galan,60,66,0.9,15.9%,17.5%,49,62,0.8,14.3%,18.1%,7.9%,5.5%,1.1,16.4%,15.6%
2024 Brisbane R16,L vs Nadal,8,19,0.4,8.7%,20.7%,7,16,0.4,8.6%,19.8%,3.7%,4.9%,1.4,23.9%,17.4%
2023 US Open R128,L vs Arnaldi,10,12,0.8,16.4%,19.7%,9,11,0.8,17.6%,21.6%,11.8%,5.9%,2.8,27.9%,9.8%
2023 Wimbledon R64,L vs Jarry,33,50,0.7,11.9%,18.1%,18,39,0.5,8.2%,17.8%,5.9%,2.3%,1.3,22.4%,16.6%
2023 Wimbledon R128,W vs Humbert,34,31,1.1,11.6%,10.6%,23,26,0.9,9.3%,10.5%,6.1%,2.8%,1.4,24.3%,16.8%
2023 Australian Open R64,L vs Khachanov,42,36,1.2,17.5%,15.0%,29,34,0.9,13.9%,16.3%,8.7%,4.8%,1.5,22.5%,14.6%
2022 US Open R64,L vs Tiafoe,39,61,0.6,14.6%,22.8%,25,55,0.5,11.0%,24.2%,7.0%,3.1%,1.0,17.5%,17.2%
2022 US Open R128,W vs Ymer,44,55,0.8,17.6%,22.0%,36,52,0.7,15.3%,22.0%,11.4%,2.5%,0.8,10.4%,12.8%
2022 Wimbledon R16,L vs Fritz,18,19,0.9,10.9%,11.5%,15,13,1.2,10.9%,9.5%,7.3%,2.9%,1.8,24.2%,13.3%
2022 Wimbledon R32,W vs Sock,57,34,1.7,17.6%,10.5%,43,31,1.4,15.4%,11.1%,9.0%,4.7%,1.4,20.4%,14.5%
2022 Wimbledon R64,W vs Novak,28,18,1.6,16.9%,10.8%,23,13,1.8,15.8%,8.9%,11.6%,3.4%,0.5,13.9%,25.9%
2022 Wimbledon R128,W vs Evans,40,17,2.4,26.1%,11.1%,32,14,2.3,24.2%,10.6%,15.2%,9.1%,1.8,20.9%,11.8%
2019 Gatineau CH F,W vs Couacaud,26,26,1.0,19.3%,19.3%,21,21,1.0,18.1%,18.1%,12.9%,5.2%,0.6,9.6%,17.0%
2019 Australian Open R128,L vs Fabbiano,47,59,0.8,18.0%,22.6%,33,49,0.7,14.3%,21.2%,7.8%,6.1%,0.8,14.6%,17.2%
2018 US Open R64,L vs Fritz,20,37,0.5,11.3%,20.9%,16,33,0.5,10.3%,21.3%,6.5%,2.6%,1.1,16.9%,15.3%
2018 Winnipeg CH F,W vs Miedler,19,7,2.7,25.7%,9.5%,16,7,2.3,24.2%,10.6%,13.6%,7.6%,0.3,5.4%,18.9%
2018 Wimbledon R128,L vs Pella,38,38,1.0,13.3%,13.3%,34,32,1.1,13.1%,12.4%,9.3%,3.9%,1.7,14.7%,8.7%
2018 Australian Open R128,L vs Carreno Busta,24,54,0.4,8.7%,19.6%,24,54,0.4,9.8%,22.1%,,,0.7,10.9%,16.0%
2018 Playford CH F,W vs Schnur,18,10,1.8,18.0%,10.0%,12,9,1.3,14.0%,10.5%,9.3%,4.7%,0.9,22.0%,24.0%
2014 Lima CH F,L vs Pella,22,32,0.7,17.5%,25.4%,20,25,0.8,17.9%,22.3%,9.8%,1.8%,1.0,15.9%,15.9%
Career (20 matches),,627,681,0.9,15.3%,16.6%,485,596,0.8,13.6%,16.7%,8.2%,3.9%,1.1,17.6%,15.6%
