Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,36,14,22,38.9%,40-56,41.7%,457-507,47.4%,6-14,30.0%,34,77.7%,19.0%,8.0%,4.1%,62.5%,70.7%,48.2%,62.3%,34.9%,48.6%,0.92
Clay,15,8,7,53.3%,19-20,48.7%,183-188,49.3%,4-2,66.7%,14,71.1%,25.3%,4.6%,4.2%,62.4%,66.0%,48.7%,59.5%,38.6%,49.3%,0.95
Grass,13,7,6,53.8%,21-20,51.2%,205-201,50.5%,3-1,75.0%,13,81.1%,19.2%,7.1%,4.8%,61.8%,71.0%,51.0%,63.4%,35.2%,49.6%,0.96
Grand Slams,23,9,14,39.1%,35-46,43.2%,389-417,48.3%,4-8,33.3%,23,76.7%,20.3%,6.7%,4.1%,63.2%,68.6%,47.9%,61.0%,35.8%,48.7%,0.92
Masters,7,3,4,42.9%,5-10,33.3%,66-84,44.0%,2-2,50.0%,7,77.0%,13.3%,5.8%,3.0%,56.6%,77.1%,47.3%,64.1%,33.3%,48.4%,0.93
Other Tours,31,15,16,48.4%,36-37,49.3%,359-364,49.7%,7-7,50.0%,31,77.7%,21.9%,7.7%,4.7%,62.4%,69.8%,50.7%,62.6%,36.2%,49.4%,0.97
Best of 5,23,9,14,39.1%,35-46,43.2%,389-417,48.3%,4-8,33.3%,23,76.7%,20.3%,6.7%,4.1%,63.2%,68.6%,47.9%,61.0%,35.8%,48.7%,0.92
Best of 3,41,20,21,48.8%,45-50,47.4%,456-479,48.8%,9-9,50.0%,38,77.6%,20.4%,7.3%,4.4%,61.4%,71.0%,50.0%,62.9%,35.7%,49.2%,0.96
Semi-finals,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,5.9%,5.9%,52.9%,51.9%,54.2%,52.9%,14.3%,35.5%,0.30
Quarter-finals,2,1,1,50.0%,2-2,50.0%,22-23,48.9%,1-0,100.0%,2,81.8%,13.6%,12.4%,4.1%,66.2%,74.0%,46.9%,64.8%,35.9%,50.0%,1.02
vs Righties,51,21,30,41.2%,61-77,44.2%,661-720,47.9%,12-14,46.2%,49,77.5%,19.1%,7.4%,4.2%,61.7%,70.0%,49.5%,62.1%,35.3%,48.8%,0.93
vs Lefties,12,7,5,58.3%,17-19,47.2%,172-170,50.3%,1-3,25.0%,12,75.7%,25.3%,5.5%,4.5%,64.7%,68.9%,47.1%,61.2%,37.4%,49.7%,0.97
vs Top 10,2,1,1,50.0%,3-3,50.0%,28-31,47.5%,1-0,100.0%,2,86.2%,6.9%,4.8%,2.7%,60.1%,67.3%,62.7%,65.4%,30.3%,48.4%,0.88
