Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
27-Jul-2025,Montreal,Hard,R64,,20,(17) Belinda Bencic [SUI] d. (WC) Bouchard,6-2 3-6 6-4,0.81,0.0%,2.2%,62.0%,57.9%,51.4%,4/8,2:16
27-Jul-2025,Montreal,Hard,R128,,82,(WC) Bouchard d. Emiliana Arango [COL],6-4 2-6 6-2,1.05,2.1%,2.1%,62.1%,61.0%,44.4%,7/12,2:14
07-Jul-2025,Newport 125,Grass,R32,,268,Anna Sinclair Rogers [USA] d. (WC) Bouchard,7-5 6-2,0.79,0.0%,7.9%,66.7%,45.2%,57.1%,5/10,1:22
05-Aug-2024,Toronto,Hard,Q1,517,63,(2) Moyuka Uchijima [JPN] d. (WC) Bouchard,5-7 7-5 6-4,0.96,1.8%,5.5%,68.2%,66.7%,48.6%,7/11,2:24
06-May-2024,W75 Zephyrhills FL,Clay,QF,466,96,(1) Kayla Day [USA] d. (WC) Bouchard,6-7(4) 7-5 RET,,,,,,,,
06-May-2024,W75 Zephyrhills FL,Clay,R16,466,265,(WC) Bouchard d. Fanny Stollar [HUN],6-1 2-6 6-4,,,,,,,,
06-May-2024,W75 Zephyrhills FL,Clay,R32,466,224,(WC) Bouchard d. (6) Justina Mikulskyte [LTU],6-1 6-2,,,,,,,,
18-Sep-2023,Guadalajara,Hard,R32,248,19,(7) Veronika Kudermetova [RUS] d. (WC) Bouchard,6-2 6-7(4) 6-4,0.82,1.7%,2.6%,70.9%,56.6%,52.9%,9/15,2:49
18-Sep-2023,Guadalajara,Hard,R64,248,181,(WC) Bouchard d. Renata Zarazua [MEX],6-1 7-6(4),1.98,8.9%,0.0%,66.1%,75.7%,78.9%,0/1,1:29
28-Aug-2023,US Open,Hard,Q2,215,110,(12) Dayana Yastremska [UKR] d. Bouchard,6-1 4-6 6-4,0.91,3.8%,3.8%,57.5%,60.9%,52.9%,7/11,2:07
28-Aug-2023,US Open,Hard,Q1,215,994,Bouchard d. (WC) Katherine Hui [USA],6-2 6-3,1.45,4.7%,0.0%,65.1%,64.3%,60.0%,1/3,1:14
07-Aug-2023,Montreal,Hard,Q1,223,49,(3) Danielle Collins [USA] d. (WC) Bouchard,6-1 1-6 6-1,0.82,3.4%,1.7%,72.4%,54.8%,50.0%,4/9,1:23
03-Jul-2023,Wimbledon,Grass,Q1,221,123,(13) Greet Minnen [BEL] d. Bouchard,6-4 7-5,1.06,1.8%,1.8%,71.9%,56.1%,75.0%,0/4,1:36
19-Jun-2023,Berlin,Grass,Q2,220,1243,Vera Zvonareva [RUS] d. Bouchard,6-3 5-7 6-3,1.05,3.6%,2.4%,71.4%,63.3%,66.7%,4/9,2:02
19-Jun-2023,Berlin,Grass,Q1,220,114,Bouchard d. (5) Kimberly Birrell [AUS],7-5 3-6 6-4,1.14,4.0%,5.0%,63.0%,66.7%,51.4%,7/11,2:50
15-May-2023,Florence 125,Clay,QF,233,78,(6) Sara Errani [ITA] d. Bouchard,6-3 1-0 RET,0.87,2.4%,4.8%,47.6%,60.0%,31.8%,5/9,1:00
15-May-2023,Florence 125,Clay,R16,233,130,Bouchard d. Kaja Juvan [SLO],7-6(6) 6-3,1.10,1.4%,2.7%,58.1%,67.4%,45.2%,2/5,1:42
15-May-2023,Florence 125,Clay,R32,233,421,Bouchard d. (WC) Diletta Cherubini [ITA],6-4 6-4,1.18,3.4%,1.7%,57.6%,73.5%,40.0%,4/6,1:40
