Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Australian Open Q1,L vs Krueger,54% (7/13),71% (5/7),1/4,69% (9/13),44% (4/9),2/5,1/1,1/2,0/0,0/1
2022 Guadalajara 2 R64,W vs Day,40% (4/10),100% (4/4),1/2,18% (2/11),0% (0/2),3/3,1/1,0/0,1/1,0/0
2022 Ostrava R32,L vs Bencic,20% (3/15),33% (1/3),0/4,43% (6/14),33% (2/6),1/1,0/0,1/1,0/0,1/1
2021 Guadalajara F,L vs Sorribes Tormo,70% (7/10),43% (3/7),1/6,60% (6/10),0% (0/6),1/3,0/1,0/0,0/0,0/0
2020 Roland Garros R32,L vs Swiatek,25% (2/8),100% (2/2),1/4,78% (7/9),14% (1/7),1/2,0/0,0/2,0/0,0/1
2020 Roland Garros R64,W vs Saville,56% (9/16),78% (7/9),1/4,33% (5/15),0% (0/5),3/6,1/2,1/2,0/0,0/0
2020 Roland Garros R128,W vs Kalinskaya,80% (8/10),75% (6/8),4/4,40% (4/10),0% (0/4),3/4,0/0,0/0,0/0,0/0
2020 Istanbul F,L vs Tig,46% (6/13),67% (4/6),1/4,50% (7/14),29% (2/7),2/3,0/0,2/3,0/0,2/2
2020 Istanbul SF,W vs Badosa,75% (6/8),67% (4/6),0/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2020 Auckland QF,L vs Anisimova,64% (9/14),67% (6/9),4/6,69% (9/13),22% (2/9),2/5,0/1,0/1,0/0,0/0
2019 US Open R128,L vs Sevastova,22% (2/9),100% (2/2),2/4,56% (5/9),0% (0/5),1/2,0/0,1/2,0/0,0/1
2019 Toronto  R64,L vs Andreescu,29% (4/14),100% (4/4),2/6,62% (8/13),25% (2/8),2/4,1/1,1/1,0/0,1/1
2019 Washington R32,L vs Davis,11% (1/9),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,2/2,0/0,1/1
2019 Wimbledon R128,L vs Zidansek,56% (10/18),90% (9/10),4/10,65% (11/17),9% (1/11),4/8,0/0,0/0,0/0,0/0
2019 Roland Garros R128,L vs Tsurenko,33% (3/9),33% (1/3),1/3,56% (5/9),0% (0/5),1/1,0/0,0/2,0/0,0/1
2019 Roland Garros R128,L vs Tsurenko,38% (3/8),33% (1/3),1/3,63% (5/8),0% (0/5),1/1,0/0,0/2,0/0,0/1
2019 Indian Wells R128,L vs Flipkens,35% (6/17),83% (5/6),1/4,38% (6/16),17% (1/6),3/4,0/0,2/3,0/0,1/1
2019 Dubai R32,L vs Halep,9% (1/11),100% (1/1),1/2,45% (5/11),60% (3/5),1/1,0/0,3/3,0/0,1/1
2019 Dubai R64,W vs Lapko,90% (9/10),67% (6/9),3/3,33% (3/9),0% (0/3),4/4,0/1,0/0,0/1,0/0
2019 Newport Beach QF,L vs Andreescu,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2023 (1 matches),,53.8%,71.4%,25.0%,69.2%,44.4%,40.0%,100.0%,50.0%,-,0.0%
2022 (2 matches),,28.0%,71.4%,16.7%,32.0%,25.0%,100.0%,100.0%,100.0%,100.0%,100.0%
2021 (1 matches),,70.0%,42.9%,16.7%,60.0%,0.0%,33.3%,0.0%,-,-,-
2020 (6 matches),,58.0%,72.5%,47.8%,50.0%,20.0%,62.5%,60.0%,37.5%,100.0%,66.7%
2019 (16 matches),,40.8%,78.1%,37.5%,50.0%,19.5%,64.7%,81.8%,62.5%,75.0%,57.1%
Career (273 matches),,48.8%,75.1%,37.6%,46.6%,25.6%,68.8%,73.7%,60.2%,78.8%,53.8%
