Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,1,50.0%,20.0%,0.0%,7.9%,66.7%,45.2%,57.1%,49.2%,40.0%,44.4%,0.79,R32 (Newport 125)
2024,3,2,1,66.7%,5-2,71.4%,38-27,58.5%,1-0,100.0%,0,,,,,,,,,,,,QF (W75 Zephyrhills FL)
2023,5,3,2,60.0%,6-3,66.7%,48-42,53.3%,1-0,100.0%,3,65.4%,40.0%,2.3%,2.9%,55.4%,68.0%,39.7%,55.4%,47.2%,51.3%,1.06,QF (Florence 125)
2022,3,0,3,0.0%,2-6,25.0%,30-40,42.9%,0-0,-,3,61.1%,23.5%,3.1%,4.0%,65.0%,64.1%,43.6%,57.0%,36.1%,47.1%,0.84,R32 (3x)
2020,2,0,2,0.0%,0-4,0.0%,9-25,26.5%,0-1,0.0%,2,31.3%,23.5%,1.6%,1.6%,61.7%,53.2%,32.7%,45.3%,39.3%,42.5%,0.72,R64 (Newport Beach)
2019,8,4,4,50.0%,9-7,56.3%,71-70,50.4%,1-0,100.0%,6,68.1%,40.0%,5.0%,3.4%,65.4%,66.7%,45.6%,59.4%,44.3%,52.1%,1.09,QF (Newport Beach)
2018,6,2,4,33.3%,6-7,46.2%,60-59,50.4%,0-1,0.0%,1,45.5%,45.5%,4.8%,7.1%,51.2%,53.5%,39.0%,46.4%,44.0%,45.3%,0.82,QF (Vancouver BC $100K)
2017,3,2,1,66.7%,4-3,57.1%,30-35,46.2%,0-0,-,0,,,,,,,,,,,,QF (Indian Harbour Beach FL $80K)
2013,4,2,2,50.0%,6-5,54.5%,54-55,49.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2012,39,31,8,79.5%,63-22,74.1%,450-289,60.9%,1-1,50.0%,0,,,,,,,,,,,,W (4x)
2011,26,17,9,65.4%,37-22,62.7%,294-233,55.8%,4-1,80.0%,0,,,,,,,,,,,,W (2x)
2010,11,6,5,54.5%,12-11,52.2%,119-107,52.7%,3-2,60.0%,0,,,,,,,,,,,,SF (Waterloo 25K)
2009,6,3,3,50.0%,8-4,66.7%,59-49,54.6%,2-0,100.0%,0,,,,,,,,,,,,R16 (3x)
2008,4,0,4,0.0%,0-8,0.0%,13-49,21.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
Career,121,72,49,59.5%,158-106,59.8%,1282-1093,54.0%,13-8,61.9%,16,58.9%,33.1%,3.3%,3.8%,61.9%,62.1%,42.2%,54.5%,42.1%,48.5%,0.93,
