Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),824,36,,,,,,,,,1140,28,,
2025,826,36,,,,,,,,,1150,28
2024,1002,18,,,,,,,,,1291,17
2023,287,249,130,1637,135,1580,78,1648,109,1532,,
2022,326,170,140,1605,133,1564,,,,,,
2021,253,278,,,,,,,,,,
2020,141,533,76,1714,91,1643,52,1703,,,813,42
2019,215,282,143,1626,131,1597,95,1629,116,1545,180,426
2018,87,692,81,1735,79,1692,53,1713,63,1636,297,223
2017,81,760,97,1712,93,1663,47,1717,80,1599,113,597
2016,46,1210,41,1825,43,1764,27,1800,35,1696,1044,13
2015,49,1064,45,1820,38,1783,32,1784,41,1682,372,132
2014,7,4715,16,1955,20,1864,11,1915,13,1795,228,251
2013,32,1629,27,1900,27,1838,30,1798,53,1653,147,519
2012,147,469,123,1670,109,1631,184,1464,138,1488,169,426
2011,305,170,259,1389,249,1354,257,1325,,,357,165
2010,546,53,,,,,,,,,535,69
2009,1071,4,,,,,,,,,,
2008,1101,3,,,,,,,,,,
