Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,205,102,103,49.8%,241-227,51.5%,2199-2159,50.5%,29-21,58.0%,188,64.3%,35.2%,3.5%,4.6%,59.0%,63.3%,46.6%,56.5%,44.2%,50.3%,1.02
Clay,81,50,31,61.7%,110-77,58.8%,931-815,53.3%,15-8,65.2%,70,64.2%,37.9%,3.0%,3.8%,60.8%,62.5%,47.1%,56.5%,45.5%,51.0%,1.04
Grass,32,15,17,46.9%,38-36,51.4%,349-352,49.8%,5-1,83.3%,32,66.5%,29.3%,3.5%,4.3%,63.0%,65.7%,47.2%,58.8%,41.2%,49.9%,1.00
Grand Slams,70,43,27,61.4%,92-67,57.9%,799-700,53.3%,9-7,56.3%,66,65.9%,37.2%,3.4%,3.8%,60.6%,65.3%,47.1%,58.1%,44.5%,51.2%,1.06
Premiers,79,36,43,45.6%,90-95,48.6%,840-879,48.9%,13-4,76.5%,79,62.5%,31.4%,3.3%,4.8%,60.4%,62.0%,46.0%,55.6%,43.4%,49.6%,0.98
Internationals,122,67,55,54.9%,155-120,56.4%,1351-1236,52.2%,22-16,57.9%,113,65.7%,36.3%,3.7%,4.3%,60.0%,63.7%,47.2%,57.1%,44.6%,50.9%,1.04
Finals,8,1,7,12.5%,5-15,25.0%,78-110,41.5%,1-1,50.0%,8,49.0%,29.8%,1.9%,2.8%,62.3%,56.3%,44.7%,51.9%,42.0%,47.2%,0.87
Semi-finals,16,8,8,50.0%,21-16,56.8%,184-170,52.0%,4-1,80.0%,14,70.8%,32.4%,3.7%,3.1%,61.6%,65.5%,47.5%,58.6%,43.9%,51.1%,1.06
Quarter-finals,29,16,13,55.2%,36-32,52.9%,322-313,50.7%,4-1,80.0%,27,69.7%,32.7%,3.3%,3.9%,59.9%,64.4%,45.0%,56.7%,43.4%,50.1%,1.00
vs Righties,295,156,139,52.9%,365-312,53.9%,3241-3086,51.2%,46-28,62.2%,268,64.4%,35.1%,3.4%,4.4%,60.0%,63.4%,46.7%,56.7%,44.2%,50.5%,1.02
vs Lefties,22,10,12,45.5%,22-28,44.0%,225-232,49.2%,2-2,50.0%,21,64.2%,36.7%,3.2%,4.7%,58.4%,63.7%,47.6%,57.0%,43.3%,50.3%,1.01
vs Top 10,41,12,29,29.3%,28-60,31.8%,346-453,43.3%,3-4,42.9%,38,55.8%,29.0%,2.8%,5.0%,59.7%,60.9%,42.4%,53.5%,41.7%,47.7%,0.90
