Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
08-Mar-2021,Guadalajara,Hard,F,144,71,(4) Sara Sorribes Tormo [ESP] d. (WC) Bouchard,6-2 7-5,0.87,1.7%,5.0%,60.0%,55.6%,33.3%,4/10,1:55
07-Sep-2020,Istanbul,Clay,F,272,88,Patricia Maria Tig [ROU] d. (Q) Bouchard,2-6 6-1 7-6(4),0.91,1.9%,1.0%,67.6%,56.3%,52.9%,8/13,2:29
29-Feb-2016,Kuala Lumpur,Hard,F,52,19,(2) Elina Svitolina [UKR] d. (6) Bouchard,6-7(5) 6-4 7-5,0.91,1.8%,0.9%,61.6%,59.4%,46.5%,7/14,2:53
11-Jan-2016,Hobart,Hard,F,47,42,(7) Alize Cornet [FRA] d. Bouchard,6-1 6-2,0.74,0.0%,8.3%,48.3%,37.9%,45.2%,6/13,1:07
22-Sep-2014,Wuhan,Hard,F,9,3,(3) Petra Kvitova [CZE] d. (6) Bouchard,6-3 6-4,0.81,4.2%,4.2%,75.0%,63.9%,41.7%,2/5,
23-Jun-2014,Wimbledon,Grass,F,13,6,(6) Petra Kvitova [CZE] d. (13) Bouchard,6-3 6-0,0.55,1.8%,3.5%,61.4%,45.7%,36.4%,7/13,
19-May-2014,Nuremberg,Clay,F,19,64,(2) Bouchard d. Karolina Pliskova [CZE],6-2 4-6 6-3,1.15,3.0%,4.0%,66.0%,66.7%,41.2%,4/8,
07-Oct-2013,Osaka,Hard,F,35,20,(3) Samantha Stosur [AUS] d. (5) Bouchard,3-6 7-5 6-2,0.93,1.0%,0.0%,58.1%,52.5%,50.0%,8/15,
29-Oct-2012,Toronto 50K,Hard,F,160,179,(4) Bouchard d. (5) Sharon Fichman [CAN],6-1 6-2,,,,,,,,
22-Oct-2012,Saguenay 50K,Hard,F,169,173,(7) Madison Keys [USA] d. (6) Bouchard,6-4 6-2,,,,,,,,
