Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Australian Open Q1,L vs Krueger,0.88,0.85,77.7,3.7,0.0%,54.3%,0.0%,53.7%,48.8%,40.0%
2022 Guadalajara 2 R64,W vs Day,1.22,1.46,54.2,3.0,2.9%,67.6%,3.3%,60.0%,37.0%,50.0%
2022 Ostrava R32,L vs Bencic,1.01,0.87,84.3,4.0,7.3%,61.8%,3.8%,55.8%,32.1%,39.2%
2021 Guadalajara F,L vs Sorribes Tormo,0.85,0.73,55.1,2.4,3.2%,38.7%,0.0%,55.2%,41.5%,50.0%
2020 Roland Garros R32,L vs Swiatek,0.90,0.64,45.0,2.2,3.3%,60.0%,3.6%,28.6%,30.8%,50.0%
2020 Roland Garros R64,W vs Saville,1.13,1.18,61.0,4.0,3.9%,66.7%,6.0%,46.0%,44.4%,47.1%
2020 Roland Garros R128,W vs Kalinskaya,0.96,1.33,57.3,2.9,3.2%,64.5%,0.0%,53.6%,59.4%,53.3%
2020 Istanbul F,L vs Tig,0.94,0.86,77.4,4.4,3.7%,61.1%,0.0%,49.0%,38.3%,43.6%
2020 Istanbul SF,W vs Badosa,1.08,1.42,52.6,2.7,5.9%,61.8%,9.1%,60.6%,42.9%,59.3%
2020 Auckland QF,L vs Anisimova,0.95,0.88,79.4,3.5,0.0%,47.8%,0.0%,48.8%,44.9%,51.1%
2019 US Open R128,L vs Sevastova,0.83,0.59,39.2,2.1,0.0%,58.6%,0.0%,40.0%,32.1%,38.5%
2019 Toronto  R64,L vs Andreescu,1.04,0.81,63.4,4.0,2.3%,47.7%,2.5%,52.5%,36.4%,41.5%
2019 Washington R32,L vs Davis,0.73,0.36,27.2,2.3,-,45.0%,-,47.1%,23.1%,30.4%
2019 Wimbledon R128,L vs Zidansek,0.87,0.85,79.7,4.6,0.0%,50.0%,0.0%,47.1%,45.6%,55.8%
2019 Roland Garros R128,L vs Tsurenko,1.02,0.61,42.4,2.0,-,37.0%,-,46.2%,37.0%,33.3%
2019 Roland Garros R128,L vs Tsurenko,0.97,0.61,42.3,2.0,0.0%,35.7%,0.0%,52.0%,33.3%,37.5%
2019 Indian Wells R128,L vs Flipkens,0.91,0.88,78.3,2.8,0.0%,58.3%,1.7%,60.3%,35.3%,43.5%
2019 Dubai R32,L vs Halep,0.88,0.71,55.9,2.1,0.0%,56.1%,0.0%,64.9%,33.3%,30.3%
2019 Dubai R64,W vs Lapko,1.00,1.36,49.3,2.0,8.0%,56.0%,10.5%,68.4%,57.9%,47.2%
2019 Newport Beach QF,L vs Andreescu,1.01,0.44,37.3,2.4,12.0%,48.0%,0.0%,37.5%,22.7%,27.8%
2023 (1 matches),,0.88,0.85,77.7,3.7,0.0%,54.3%,0.0%,53.7%,48.8%,40.0%
2022 (2 matches),,1.08,1.05,73.7,3.4,5.6%,64.0%,3.7%,57.3%,33.8%,42.7%
2021 (1 matches),,0.85,0.73,55.1,2.4,3.2%,38.7%,0.0%,55.2%,41.5%,50.0%
2020 (6 matches),,1.00,1.02,64.6,3.1,3.3%,60.2%,3.0%,48.1%,43.6%,50.0%
2019 (16 matches),,1.00,0.90,59.3,2.7,2.2%,53.3%,1.9%,54.8%,38.7%,44.4%
Career (273 matches),,1.02,1.04,57.0,2.7,3.4%,56.9%,2.4%,56.1%,43.4%,45.4%
