Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,3-3,50.0%,26-27,49.1%,0-0,-,2,66.7%,30.8%,1.1%,2.1%,62.0%,59.5%,47.9%,55.1%,41.3%,48.6%,0.92,R64 (Montreal)
2023,6,3,3,50.0%,8-7,53.3%,74-72,50.7%,3-1,75.0%,6,66.2%,33.8%,2.9%,2.1%,66.9%,60.9%,51.9%,57.9%,42.6%,50.4%,1.01,R16 (Bogota)
2022,8,3,5,37.5%,9-9,50.0%,90-90,50.0%,3-2,60.0%,8,67.8%,31.8%,3.6%,2.0%,57.0%,62.3%,51.9%,57.8%,42.2%,50.1%,1.00,QF (Chennai)
2021,7,4,3,57.1%,8-7,53.3%,78-72,52.0%,1-2,33.3%,7,64.4%,40.5%,3.9%,4.1%,62.5%,64.7%,45.6%,57.5%,46.5%,51.8%,1.10,F (Guadalajara)
2020,14,10,4,71.4%,23-12,65.7%,189-154,55.1%,2-3,40.0%,14,73.4%,37.3%,3.5%,2.2%,65.9%,65.0%,49.4%,59.7%,44.7%,52.2%,1.11,F (Istanbul)
2019,14,4,10,28.6%,13-21,38.2%,154-175,46.8%,0-3,0.0%,14,57.8%,37.6%,1.7%,5.2%,60.9%,60.3%,42.5%,53.4%,43.5%,48.5%,0.93,QF (Auckland)
2018,26,13,13,50.0%,24-30,44.4%,258-269,49.0%,6-1,85.7%,26,62.6%,35.1%,4.5%,5.3%,58.6%,63.3%,45.6%,56.0%,44.1%,50.0%,1.00,SF (2x)
2017,31,11,20,35.5%,30-43,41.1%,300-356,45.7%,4-3,57.1%,31,60.1%,33.2%,3.4%,5.0%,58.1%,59.7%,44.8%,53.5%,42.8%,48.2%,0.92,SF (Sydney)
2016,53,29,24,54.7%,66-55,54.5%,573-539,51.5%,4-2,66.7%,53,67.4%,34.9%,3.3%,4.6%,60.0%,63.4%,48.9%,57.6%,43.9%,50.8%,1.04,F (2x)
2015,31,12,19,38.7%,32-37,46.4%,321-337,48.8%,6-5,54.5%,25,61.3%,35.9%,2.5%,5.8%,60.1%,62.6%,47.8%,56.7%,41.9%,49.3%,0.97,QF (Australian Open)
2014,64,41,23,64.1%,90-55,62.1%,722-601,54.6%,9-5,64.3%,57,-,-,3.7%,4.4%,60.5%,65.4%,46.0%,57.8%,46.1%,51.8%,1.09,W (Nuremberg)
2013,47,29,18,61.7%,67-43,60.9%,543-474,53.4%,9-1,90.0%,34,-,-,3.2%,3.7%,56.6%,64.1%,46.7%,56.5%,45.7%,51.1%,1.05,F (Osaka)
2012,9,5,4,55.6%,11-10,52.4%,104-96,52.0%,1-2,33.3%,9,-,-,4.9%,4.2%,58.8%,67.3%,46.2%,58.6%,43.6%,51.1%,1.05,QF (Washington)
2011,6,2,4,33.3%,5-8,38.5%,47-64,42.3%,1-0,100.0%,4,-,-,3.2%,4.0%,62.1%,64.3%,37.5%,54.2%,36.6%,45.9%,0.80,R16 (Washington)
Career,318,167,151,52.5%,389-340,53.4%,3479-3326,51.1%,49-30,62.0%,290,64.5%,35.2%,3.4%,4.4%,59.9%,63.4%,46.8%,56.7%,44.2%,50.4%,1.02,
