Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Anna Blinkova [RUS],2,5,28.6%,1,0,1,0.0%,2018,2025,5,1.04,3.4%,2.1%,64.2%,62.2%,41.7%,54.9%,46.7%,58.5%,47.9%
6,Veronika Kudermetova [RUS],4,2,66.7%,1,0,1,0.0%,2016,2025,3,0.99,2.5%,1.3%,57.2%,63.7%,42.6%,54.7%,44.8%,41.7%,54.5%
6,Viktoriya Tomova [BUL],4,2,66.7%,2,1,1,50.0%,2020,2024,4,1.12,0.9%,3.3%,65.3%,63.0%,43.5%,56.2%,49.0%,54.1%,51.3%
5,Ann Li [USA],0,5,0.0%,1,0,1,0.0%,2019,2026,3,0.86,3.2%,2.8%,59.9%,60.3%,37.6%,51.2%,41.7%,48.7%,53.8%
5,Beatriz Haddad Maia [BRA],2,3,40.0%,1,0,1,0.0%,2022,2025,5,0.97,3.3%,4.4%,59.6%,67.2%,43.3%,57.6%,41.2%,59.1%,33.3%
5,Camila Osorio [COL],1,4,20.0%,3,0,3,0.0%,2022,2024,5,1.04,3.2%,2.4%,63.4%,60.0%,47.3%,55.4%,46.2%,51.9%,54.9%
5,Ekaterina Alexandrova [RUS],3,2,60.0%,4,2,2,50.0%,2013,2024,3,1.11,2.3%,4.2%,61.8%,69.1%,47.0%,60.7%,43.5%,52.6%,39.3%
5,Kamilla Rakhimova [RUS],2,3,40.0%,0,0,0,-,2020,2024,4,0.95,6.0%,4.0%,58.4%,61.0%,49.0%,56.0%,41.8%,60.0%,42.9%
5,Diane Parry [FRA],5,0,100.0%,1,1,0,100.0%,2021,2023,4,1.17,3.0%,3.6%,62.3%,68.6%,46.4%,60.2%,46.7%,73.2%,45.2%
5,Ysaline Bonaventure [BEL],0,5,0.0%,3,1,2,33.3%,2013,2020,1,0.86,5.9%,5.9%,63.4%,62.5%,21.6%,47.5%,45.2%,47.1%,28.6%
5,Vitalia Diatchenko [RUS],4,1,80.0%,1,1,0,100.0%,2017,2018,2,0.90,5.0%,2.0%,61.0%,63.9%,33.3%,52.0%,43.3%,41.7%,70.0%
4,Shuai Zhang [CHN],2,2,50.0%,1,0,1,0.0%,2018,2026,4,1.07,3.4%,4.1%,59.7%,60.7%,45.3%,54.5%,48.6%,54.1%,55.6%
4,Marie Bouzkova [CZE],2,2,50.0%,0,0,0,-,2024,2026,3,0.98,2.1%,3.2%,66.1%,60.4%,42.7%,54.4%,44.8%,56.8%,72.7%
4,Jessica Bouzas Maneiro [ESP],3,1,75.0%,1,1,0,100.0%,2022,2026,3,1.24,1.6%,1.2%,59.1%,62.4%,53.4%,58.7%,51.2%,70.6%,70.8%
4,Cristina Bucsa [ESP],2,2,50.0%,1,0,1,0.0%,2017,2026,1,0.80,1.1%,6.7%,62.9%,57.1%,39.4%,50.6%,39.7%,36.4%,66.7%
