Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,30,15,15,50.0%,34-34,50.0%,334-317,51.3%,6-5,54.5%,29,68.3%,34.7%,3.3%,3.3%,61.4%,64.0%,47.1%,57.5%,43.8%,50.6%,1.03
Clay,10,4,6,40.0%,9-14,39.1%,102-128,44.3%,3-0,100.0%,10,55.3%,31.9%,3.7%,2.6%,57.7%,59.9%,44.8%,53.5%,43.0%,48.4%,0.93
Grass,5,1,4,20.0%,4-9,30.8%,49-69,41.5%,1-0,100.0%,5,56.9%,25.4%,3.9%,4.9%,59.1%,64.3%,39.5%,54.2%,39.4%,46.7%,0.86
Grand Slams,8,4,4,50.0%,9-9,50.0%,78-76,50.6%,1-1,50.0%,8,61.0%,40.0%,2.5%,2.7%,59.4%,57.9%,49.8%,54.6%,46.7%,50.6%,1.03
Premiers,18,10,8,55.6%,24-21,53.3%,221-217,50.5%,6-2,75.0%,18,64.5%,35.6%,3.6%,4.5%,60.8%,63.7%,45.7%,56.7%,43.7%,50.1%,1.01
Internationals,3,1,2,33.3%,2-2,50.0%,20-17,54.1%,0-0,-,2,68.4%,38.9%,6.3%,4.0%,65.9%,63.9%,48.8%,58.7%,47.5%,53.8%,1.15
Finals,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,50.0%,30.8%,1.1%,6.7%,62.9%,57.1%,39.4%,50.6%,39.7%,45.5%,0.80
Semi-finals,1,1,0,100.0%,2-1,66.7%,18-12,60.0%,0-1,0.0%,1,71.4%,53.3%,3.0%,6.1%,62.6%,62.9%,51.4%,58.6%,50.9%,54.4%,1.23
Quarter-finals,3,1,2,33.3%,2-5,28.6%,31-37,45.6%,0-0,-,3,58.8%,32.4%,2.4%,6.6%,58.5%,61.3%,44.3%,54.2%,41.1%,47.5%,0.90
vs Righties,41,19,22,46.3%,43-50,46.2%,437-452,49.2%,9-4,69.2%,40,63.4%,34.7%,3.6%,3.4%,60.6%,63.0%,45.4%,56.1%,43.6%,49.9%,0.99
vs Lefties,4,1,3,25.0%,4-7,36.4%,48-62,43.6%,1-1,50.0%,4,68.5%,18.5%,1.8%,2.6%,57.8%,64.0%,47.5%,57.0%,39.3%,48.1%,0.91
vs Top 10,6,1,5,16.7%,2-11,15.4%,39-72,35.1%,0-0,-,6,45.5%,25.0%,1.7%,3.4%,54.8%,54.9%,42.1%,49.1%,40.2%,44.5%,0.79
