Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Merida F,L vs Bucsa,0.98,0.79,52.8,2.1,2.1%,53.2%,0.0%,47.6%,32.5%,47.4%
2025 Berlin R16,L vs Anisimova,1.07,0.84,73.6,15.1,2.2%,41.3%,0.0%,51.2%,49.0%,35.6%
2025 Madrid R32,L vs Andreeva,0.92,0.74,53.3,2.5,2.9%,67.6%,0.0%,48.4%,38.2%,28.1%
2025 Doha R64,W vs Haddad Maia,1.07,1.22,57.0,3.2,4.7%,62.8%,2.5%,55.0%,48.3%,45.3%
2025 Australian Open R32,L vs Andreeva,0.89,0.77,50.3,3.0,0.0%,47.5%,2.6%,57.9%,35.0%,47.2%
2024 Wuhan QF,L vs Sabalenka,0.85,0.61,36.1,2.0,0.0%,53.1%,6.5%,38.7%,37.9%,39.3%
2024 Guadalajara F,W vs Gadecki,1.02,1.34,64.9,2.7,5.4%,59.5%,6.3%,71.9%,43.9%,47.4%
2024 US Open R128,L vs Minnen,0.98,0.77,58.0,2.7,0.0%,54.8%,2.6%,50.0%,38.5%,36.1%
2024 Prague F,L vs Linette,0.87,0.55,39.4,2.1,0.0%,53.8%,0.0%,46.2%,40.7%,20.8%
2024 Wimbledon R128,L vs Haddad Maia,0.90,0.74,56.5,2.3,7.7%,64.1%,2.9%,48.6%,36.4%,34.4%
2024 Roland Garros R128,L vs Kasatkina,1.01,0.71,51.6,2.4,3.0%,48.5%,3.2%,45.2%,25.0%,50.0%
2024 Australian Open R16,L vs Gauff,0.85,0.41,36.1,2.1,3.8%,50.0%,4.5%,40.9%,9.5%,47.1%
2023 US Open R64,L vs Muchova,0.81,0.57,39.3,2.1,11.1%,55.6%,0.0%,60.0%,35.7%,23.1%
2023 US Open R128,W vs Navarro,1.19,1.18,73.6,3.8,1.9%,48.1%,4.1%,51.0%,56.0%,43.2%
2023 Wimbledon R128,L vs Jabeur,0.90,0.63,48.0,2.3,0.0%,50.0%,0.0%,54.8%,25.0%,42.3%
2023 Roland Garros R64,L vs Rakhimova,0.84,0.62,40.5,2.1,6.3%,59.4%,0.0%,45.2%,32.3%,38.5%
2023 Roland Garros R128,W vs Zhang,1.51,3.68,24.2,2.0,4.8%,90.5%,5.6%,50.0%,72.2%,64.7%
2023 Rome R128,W vs Paoletti,1.00,1.18,73.1,6.6,4.4%,57.8%,2.3%,60.5%,42.9%,53.8%
2023 Madrid R64,L vs Pegula,0.87,0.76,56.4,2.8,0.0%,67.6%,0.0%,47.2%,36.8%,37.1%
2023 Miami R32,L vs Gracheva,1.14,0.48,38.4,2.1,0.0%,53.8%,0.0%,28.0%,17.4%,33.3%
2026 (1 matches),,0.98,0.79,52.8,2.1,2.1%,53.2%,0.0%,47.6%,32.5%,47.4%
2025 (4 matches),,0.99,0.90,59.3,3.6,2.5%,54.0%,1.3%,53.3%,43.6%,39.8%
2024 (7 matches),,0.94,0.73,50.7,2.3,3.0%,55.3%,3.7%,49.3%,34.7%,39.5%
2023 (8 matches),,1.02,0.93,54.3,2.5,3.3%,58.5%,1.6%,50.4%,40.4%,42.5%
2022 (12 matches),,0.92,0.89,56.4,2.5,4.3%,56.4%,4.4%,56.4%,39.5%,45.9%
Career (158 matches),,1.00,1.01,58.8,2.8,2.1%,55.8%,1.6%,53.5%,45.6%,46.1%
