Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Merida F,L vs Bucsa,6.8,8.0,5.4,50.8%,54.1%,39.3%,33.3%,49.1%,8.6%,-1.5,-0.7,4.0,1.8
2025 Berlin R16,L vs Anisimova,3.9,4.2,3.6,46.2%,34.7%,64.7%,38.5%,42.4%,34.3%,-2.0,-1.9,1.0,1.0
2025 Madrid R32,L vs Andreeva,5.5,5.0,5.8,42.6%,55.6%,47.8%,40.0%,47.1%,22.6%,5.5,4.2,-4.5,-3.5
2025 Doha R32,L vs Linette,4.7,4.7,4.7,48.6%,52.5%,37.0%,57.1%,52.5%,16.1%,10.0,4.8,14.0,8.4
2025 Doha R64,W vs Haddad Maia,4.6,4.3,4.9,58.0%,46.5%,55.2%,31.8%,58.3%,13.8%,5.5,2.8,13.0,9.8
2025 Australian Open R32,L vs Andreeva,6.6,7.5,5.7,50.7%,53.8%,40.0%,38.9%,45.2%,15.6%,2.5,1.4,-5.0,-2.4
2024 Wuhan QF,L vs Sabalenka,3.5,3.5,3.5,47.2%,41.2%,10.0%,50.0%,45.1%,27.4%,3.5,5.7,0.5,0.8
2024 Guadalajara F,W vs Gadecki,4.3,4.2,4.4,62.7%,46.2%,47.4%,46.7%,43.1%,28.2%,10.5,10.2,7.0,6.5
2024 Prague F,L vs Linette,4.1,4.1,4.2,50.0%,28.6%,25.0%,30.0%,51.7%,7.1%,-2.0,-2.3,-0.5,-0.7
2024 Roland Garros R128,L vs Kasatkina,5.8,6.5,5.1,43.1%,44.7%,41.2%,35.0%,53.5%,14.9%,5.0,3.3,-1.5,-1.3
2024 Australian Open R16,L vs Gauff,5.1,5.8,4.4,46.3%,26.3%,54.5%,13.3%,51.6%,20.5%,-8.5,-10.8,0.0,0.0
2023 Roland Garros R64,L vs Rakhimova,4.4,4.6,4.3,43.5%,45.5%,53.8%,33.3%,50.4%,23.7%,7.5,6.8,-4.5,-5.2
2023 Roland Garros R128,W vs Zhang,4.2,4.2,4.2,76.7%,64.3%,62.5%,55.6%,49.6%,25.8%,7.5,12.1,4.5,9.6
2023 Rome R128,W vs Paoletti,6.0,5.9,6.0,58.4%,51.1%,42.4%,53.8%,50.1%,14.7%,4.5,1.9,8.0,4.0
2023 Madrid R64,L vs Pegula,4.6,4.3,5.0,56.6%,45.7%,42.1%,12.5%,52.8%,25.4%,9.0,7.6,0.5,0.6
2023 Miami R32,L vs Gracheva,4.3,4.8,3.8,31.4%,39.1%,18.2%,50.0%,50.0%,25.3%,-8.0,-11.6,-3.0,-4.9
2022 BJK Cup Finals RR,L vs Muchova,4.5,4.9,4.2,38.0%,41.2%,41.2%,44.4%,53.2%,21.0%,1.5,1.9,3.5,5.9
2022 BJK Cup Finals RR,L vs Collins,3.2,3.2,3.2,58.5%,36.4%,37.5%,28.6%,50.5%,30.9%,-1.5,-1.7,3.0,4.2
2022 Monastir R32,W vs Mansouri,4.2,4.9,3.7,63.0%,68.0%,46.2%,70.0%,60.6%,33.8%,14.0,14.7,5.0,12.2
2022 Warsaw R32,L vs Swiatek,4.3,4.2,4.4,41.9%,44.0%,21.4%,28.6%,52.3%,31.5%,-7.0,-10.8,-4.5,-9.2
Last 52 Weeks (3 matches),,5.3,5.8,4.8,46.5%,46.0%,48.5%,36.1%,46.8%,19.8%,0.7,0.4,0.2,0.1
Career (28 matches),,5.0,5.2,4.8,50.7%,45.9%,43.7%,41.8%,49.4%,21.7%,2.8,2.1,1.9,1.7
