Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Merida F,L vs Bucsa,14,35,0.4,8.4%,21.0%,13,29,0.4,8.4%,18.8%,4.5%,3.9%,0.9,22.8%,24.6%
2025 Berlin R16,L vs Anisimova,13,32,0.4,7.1%,17.5%,12,26,0.5,7.2%,15.6%,4.2%,3.0%,0.8,19.7%,26.2%
2025 Madrid R32,L vs Andreeva,19,28,0.7,14.5%,21.4%,18,24,0.8,14.9%,19.8%,12.4%,2.5%,1.3,24.4%,19.1%
2025 Doha R32,L vs Linette,28,27,1.0,12.8%,12.4%,27,26,1.0,12.7%,12.3%,6.1%,6.6%,1.0,20.6%,20.2%
2025 Doha R64,W vs Haddad Maia,19,26,0.7,9.8%,13.4%,16,23,0.7,8.9%,12.8%,2.8%,5.6%,0.7,20.1%,29.4%
2025 Australian Open R32,L vs Andreeva,11,31,0.4,7.1%,20.1%,10,30,0.3,6.9%,20.7%,3.4%,3.4%,0.7,22.7%,30.5%
2024 Wuhan QF,L vs Sabalenka,16,11,1.5,13.3%,9.2%,14,11,1.3,12.0%,9.4%,6.0%,6.0%,2.8,35.0%,12.5%
2024 Guadalajara F,W vs Gadecki,11,14,0.8,7.5%,9.6%,7,13,0.5,5.2%,9.6%,2.2%,3.0%,0.9,19.9%,21.9%
2024 US Open R128,L vs Minnen,20,35,0.6,12.9%,22.6%,19,35,0.5,13.0%,24.0%,7.5%,4.8%,0.9,18.7%,20.0%
2024 Prague F,L vs Linette,10,19,0.5,9.7%,18.4%,10,18,0.6,10.3%,18.6%,6.2%,4.1%,1.8,23.3%,12.6%
2024 Wimbledon R128,L vs Haddad Maia,21,19,1.1,15.1%,13.7%,17,16,1.1,13.2%,12.4%,7.0%,3.9%,1.4,18.7%,13.7%
2024 Roland Garros R128,L vs Kasatkina,19,27,0.7,15.1%,21.4%,17,27,0.6,14.4%,22.9%,9.3%,5.1%,1.0,16.7%,16.7%
2024 Australian Open R16,L vs Gauff,7,15,0.5,8.1%,17.4%,5,15,0.3,6.1%,18.3%,3.7%,2.4%,1.4,24.4%,17.4%
2023 US Open R64,L vs Muchova,11,14,0.8,10.4%,13.2%,8,13,0.6,8.2%,13.3%,7.1%,1.0%,1.5,22.6%,15.1%
2023 US Open R128,W vs Navarro,23,30,0.8,11.8%,15.4%,20,27,0.7,10.8%,14.5%,5.9%,4.8%,1.0,23.6%,23.1%
2023 Wimbledon R128,L vs Jabeur,4,13,0.3,3.4%,11.1%,4,13,0.3,3.7%,11.9%,0.9%,2.8%,1.1,28.2%,24.8%
2023 Roland Garros R64,L vs Rakhimova,17,32,0.5,14.2%,26.7%,15,29,0.5,13.4%,25.9%,12.5%,0.9%,0.9,14.2%,16.7%
2023 Roland Garros R128,W vs Zhang,16,7,2.3,21.6%,9.5%,14,7,2.0,21.5%,10.8%,10.8%,10.8%,0.3,10.8%,36.5%
2023 Rome R128,W vs Paoletti,24,29,0.8,12.2%,14.8%,21,29,0.7,11.2%,15.5%,2.1%,9.1%,0.5,15.3%,29.1%
2023 Madrid R64,L vs Pegula,11,11,1.0,7.5%,7.5%,11,9,1.2,8.3%,6.8%,7.6%,0.8%,1.5,28.8%,19.2%
Career (37 matches),,581,820,0.7,11.3%,15.9%,498,745,0.7,10.4%,15.6%,5.6%,4.5%,1.0,21.1%,21.9%
