Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 United Cup RR,L vs Hunter,3.5,3.8,3.2,47.6%,34.2%,40.0%,71.4%,56.1%,6.9%,-3.0,-3.1,4.0,5.1
2024 United Cup RR,L vs Swiatek,2.8,3.0,2.6,36.8%,14.3%,66.7%,0.0%,53.2%,2.7%,-7.0,-18.4,0.0,0.0
2023 United Cup RR,L vs Trevisan,4.3,4.6,3.9,49.6%,54.2%,48.0%,40.9%,58.0%,4.1%,18.5,8.1,-1.5,-0.9
Last 52 Weeks (1 matches),,3.5,3.8,3.2,47.6%,34.2%,40.0%,71.4%,56.1%,6.9%,-3.0,-3.1,4.0,5.1
Career (3 matches),,3.8,4.0,3.5,46.2%,40.7%,47.4%,45.2%,56.9%,4.7%,2.8,2.3,0.8,0.9
