Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Suzan Lamens [NED],2,3,40.0%,1,0,1,0.0%,2018,2023,0,,,,,,,,,,
4,Weronika Falkowska [POL],3,1,75.0%,2,2,0,100.0%,2019,2024,0,,,,,,,,,,
4,Mona Barthel [GER],3,1,75.0%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
4,Elena Malygina [EST],4,0,100.0%,2,2,0,100.0%,2017,2024,0,,,,,,,,,,
4,Arantxa Rus [NED],1,3,25.0%,1,0,1,0.0%,2018,2024,1,0.71,1.7%,8.6%,62.1%,72.2%,36.4%,58.6%,29.2%,25.0%,50.0%
4,Fanny Ostlund [SWE],3,1,75.0%,2,1,1,50.0%,2017,2023,0,,,,,,,,,,
3,Aurora Zantedeschi [ITA],2,1,66.7%,0,0,0,-,2018,2023,0,,,,,,,,,,
3,Merel Hoedt [NED],3,0,100.0%,0,0,0,-,2018,2022,0,,,,,,,,,,
3,Lisa Ponomar [GER],3,0,100.0%,0,0,0,-,2018,2019,0,,,,,,,,,,
3,Astrid Wanja Brune Olsen [NOR],3,0,100.0%,0,0,0,-,2018,2019,0,,,,,,,,,,
2,Marina Bassols Ribera [ESP],1,1,50.0%,2,2,0,100.0%,2025,2025,2,0.99,10.7%,3.7%,56.7%,66.0%,46.9%,57.8%,41.7%,68.0%,58.3%
2,Julie Belgraver [FRA],1,1,50.0%,2,0,2,0.0%,2024,2025,1,0.87,1.5%,0.8%,56.9%,56.8%,46.4%,52.3%,41.3%,75.0%,66.7%
2,Daria Lodikova [RUS],2,0,100.0%,1,1,0,100.0%,2019,2025,1,1.21,1.2%,3.6%,45.2%,57.9%,50.0%,53.6%,56.3%,58.3%,58.3%
2,Sofia Costoulas [BEL],1,1,50.0%,0,0,0,-,2024,2025,1,0.71,0.0%,6.8%,68.2%,43.3%,50.0%,45.5%,38.7%,16.7%,20.0%
2,Yeon Woo Ku [KOR],1,1,50.0%,2,0,2,0.0%,2021,2025,1,1.11,0.9%,2.6%,51.8%,59.3%,50.9%,55.3%,49.6%,50.0%,44.4%
