Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 United Cup RR,L vs Hunter,0.0%,-,2.2%,66.7%,11.5%,16.7%,17.6%,19.2%,41.7%,0.5%,100.0%,27,17
2024 United Cup RR,L vs Swiatek,0.0%,-,2.4%,0.0%,6.7%,66.7%,0.0%,10.0%,33.3%,1.3%,0.0%,-25,-3
2023 United Cup RR,L vs Trevisan,0.8%,100.0%,6.2%,78.6%,12.9%,21.3%,18.2%,7.3%,7.7%,0.7%,0.0%,2,0
Last 52 Weeks (1 matches),,0.0%,-,2.2%,66.7%,11.5%,16.7%,17.6%,19.2%,41.7%,0.5%,100.0%,27,17
Career (3 matches),,0.4%,100.0%,4.2%,68.4%,11.9%,22.1%,16.7%,10.8%,25.0%,0.7%,20.0%,5,4
