Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 United Cup RR,L vs Hunter,0.96,0.70,56.1,2.2,5.0%,47.5%,0.0%,61.8%,39.4%,28.1%
2025 United Cup RR,L vs Swiatek,0.98,0.35,31.9,2.0,4.2%,37.5%,8.7%,39.1%,10.5%,35.3%
2023 United Cup RR,L vs Trevisan,0.91,0.89,76.4,3.6,0.0%,53.2%,0.0%,55.0%,46.3%,43.1%
2019 W25 Santa Margherita Di Pula R16,L vs Ce,0.96,0.69,51.5,2.4,0.0%,34.5%,0.0%,38.5%,51.5%,40.6%
2019 W15 Tabarka QF,L vs Gavrila,0.78,0.63,46.4,2.1,0.0%,48.1%,0.0%,32.0%,48.4%,48.3%
2019 W15 Tabarka R32,W vs Makatsaria,0.93,1.36,51.9,2.8,3.2%,67.7%,11.1%,44.4%,61.3%,64.3%
2019 W15 Tabarka R32,W vs Brune Olsen,1.09,1.41,52.1,2.7,0.0%,63.2%,0.0%,45.7%,66.7%,50.0%
2019 W15 Tabarka F,W vs Lodikova,1.08,1.19,70.1,2.4,0.0%,50.0%,0.0%,67.5%,44.4%,47.6%
2019 W15 Tabarka SF,W vs Spigarelli,1.13,1.26,69.5,3.3,0.0%,53.8%,0.0%,48.0%,55.0%,54.1%
2019 W15 Tabarka QF,W vs Ponomar,1.06,2.14,37.4,2.1,0.0%,66.7%,0.0%,70.0%,61.9%,66.7%
2019 W15 Tabarka R16,W vs Stamatova,0.99,1.37,65.6,3.1,7.7%,53.8%,0.0%,51.4%,58.6%,73.1%
2019 W15 Sharm El Sheikh QF,L vs Morgina,0.87,0.50,33.8,2.0,0.0%,40.0%,0.0%,10.5%,50.0%,35.0%
2019 W15 Sharm El Sheikh R16,W vs Mironova,1.10,1.63,44.3,2.0,0.0%,51.7%,0.0%,61.5%,60.0%,69.6%
2019 W15 Sharm El Sheikh R32,W vs Alhussein Abdel Aziz,1.14,1.14,80.4,3.7,0.0%,48.9%,6.8%,54.5%,51.0%,45.7%
2019 W15 Sharm El Sheikh QF,L vs Pribylova,0.90,0.78,57.0,3.6,0.0%,56.4%,0.0%,42.9%,44.4%,42.9%
2019 W15 Sharm El Sheikh R16,W vs Greiner,1.09,1.83,37.5,2.3,0.0%,50.0%,4.0%,72.0%,59.1%,73.7%
2019 W15 Sharm El Sheikh R32,W vs Falkowska,1.02,1.26,57.1,2.5,0.0%,56.3%,0.0%,61.3%,47.4%,54.3%
2019 W15 Sharm El Sheikh R32,L vs Orpana,0.97,0.83,68.4,4.8,7.1%,50.0%,0.0%,51.4%,45.8%,38.1%
2017 Hammamet $15K R32,L vs Erjavec,0.98,0.84,70.4,3.6,0.0%,45.7%,0.0%,59.5%,51.1%,31.1%
2017 Hammamet $15K R32,L vs Simic,0.95,0.79,62.8,2.2,0.0%,37.1%,0.0%,56.3%,45.0%,44.7%
2026 (1 matches),,0.96,0.70,56.1,2.2,5.0%,47.5%,0.0%,61.8%,39.4%,28.1%
2025 (1 matches),,0.98,0.35,31.9,2.0,4.2%,37.5%,8.7%,39.1%,10.5%,35.3%
2023 (1 matches),,0.91,0.89,76.4,3.6,0.0%,53.2%,0.0%,55.0%,46.3%,43.1%
2019 (15 matches),,1.02,1.10,58.2,2.6,1.4%,52.9%,1.5%,50.9%,52.6%,51.7%
2017 (18 matches),,1.02,1.06,59.2,3.0,2.6%,53.7%,2.4%,54.7%,50.4%,43.9%
Career (41 matches),,1.01,1.03,58.3,2.8,1.9%,53.0%,2.0%,53.8%,49.6%,46.1%
