Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),782,42,,,,,,,,,489,145,,
2025,532,95,435,1293,394,1298,405,1260,,,353,218
2024,404,146,437,1277,393,1288,386,1245,,,1234,20
2023,539,89,350,1314,267,1375,336,1279,,,,
2022,319,182,269,1413,207,1464,251,1377,,,,
2021,348,175,,,,,,,,,,
2020,543,71,,,,,,,,,537,109
2019,578,55,,,,,,,,,484,117
2018,794,7,,,,,,,,,874,10
2017,824,18,,,,,,,,,803,29
2016,1108,6,,,,,,,,,934,19
