Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2000 Roland Garros F,L vs Pierce,16,26,0.6,10.7%,17.3%,16,25,0.6,11.0%,17.1%,6.8%,4.1%,1.1,22.0%,20.7%
2000 Roland Garros SF,W vs Sanchez Vicario,17,17,1.0,18.9%,18.9%,17,17,1.0,19.3%,19.3%,15.9%,3.4%,0.3,7.8%,31.1%
2000 Australian Open SF,L vs Hingis,15,18,0.8,14.0%,16.8%,15,17,0.9,14.4%,16.3%,11.5%,1.9%,1.4,21.5%,15.0%
1998 Fed Cup RR,W vs Schnyder,46,64,0.7,18.4%,25.6%,43,62,0.7,17.6%,25.4%,15.6%,2.0%,0.6,11.6%,19.2%
1998 Berlin F,W vs Mauresmo,19,9,2.1,16.5%,7.8%,18,9,2.0,16.2%,8.1%,12.6%,3.6%,0.9,25.2%,27.0%
1998 Australian Open F,L vs Hingis,20,36,0.6,15.9%,28.6%,20,33,0.6,16.7%,27.5%,11.7%,5.0%,1.4,21.4%,15.9%
1998 Australian Open SF,W vs Davenport,36,28,1.3,15.7%,12.2%,28,26,1.1,13.0%,12.1%,8.8%,4.2%,0.8,19.2%,24.9%
1997 Rome F,L vs Pierce,12,13,0.9,11.8%,12.7%,11,13,0.8,11.0%,13.0%,9.0%,2.0%,1.6,30.4%,19.6%
1996 US Open SF,L vs Seles,19,29,0.7,14.1%,21.5%,17,28,0.6,12.9%,21.2%,9.1%,3.8%,1.4,20.7%,14.8%
1996 Roland Garros SF,L vs Graf,11,30,0.4,9.6%,26.1%,10,26,0.4,9.3%,24.1%,6.5%,2.8%,1.6,19.1%,12.2%
1996 Rome F,W vs Hingis,19,18,1.1,19.0%,18.0%,17,18,0.9,17.7%,18.8%,14.6%,3.1%,0.5,13.0%,26.0%
1996 Indian Wells F,L vs Graf,23,44,0.5,12.3%,23.5%,21,40,0.5,12.1%,23.0%,10.9%,1.1%,0.6,17.6%,27.8%
1995 Wimbledon SF,L vs Sanchez Vicario,33,29,1.1,18.2%,16.0%,33,28,1.2,18.5%,15.7%,13.5%,5.1%,0.8,9.9%,12.2%
1995 Roland Garros SF,L vs Graf,26,43,0.6,11.3%,18.6%,25,40,0.6,11.3%,18.0%,7.2%,4.1%,0.6,16.0%,25.1%
1995 Roland Garros R32,W vs Halard Decugis,22,16,1.4,19.6%,14.3%,20,14,1.4,18.9%,13.2%,15.1%,3.8%,0.5,11.6%,22.3%
1995 Rome F,W vs Sanchez Vicario,23,18,1.3,19.2%,15.0%,22,17,1.3,19.5%,15.0%,10.6%,8.8%,0.7,15.8%,22.5%
1995 Australian Open SF,L vs Pierce,11,26,0.4,10.7%,25.2%,9,21,0.4,9.7%,22.6%,8.6%,1.1%,0.7,15.5%,23.3%
1994 Wimbledon F,W vs Navratilova,49,24,2.0,27.4%,13.4%,48,23,2.1,27.9%,13.4%,14.5%,13.4%,1.3,19.6%,15.6%
1994 Roland Garros SF,L vs Sanchez Vicario,14,37,0.4,13.1%,34.6%,14,37,0.4,13.2%,34.9%,9.4%,3.8%,0.9,13.1%,15.0%
1994 Rome F,W vs Navratilova,36,14,2.6,25.4%,9.9%,35,14,2.5,25.7%,10.3%,12.5%,13.2%,1.2,16.9%,14.1%
Career (27 matches),,612,717,0.9,16.7%,19.5%,577,677,0.9,16.4%,19.2%,11.4%,5.0%,0.9,17.1%,19.8%
