Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2000 Roland Garros F,L vs Pierce,83.3%,34.0%,6.7%,1/3,1.80,3.7%,86.7%,25.6%,6.7%,1.86,4.9%,91.7%,63.6%,8.3%,1.65,0.0%
2000 Roland Garros SF,W vs Sanchez Vicario,88.6%,67.7%,0.0%,0/0,2.58,7.7%,95.2%,65.0%,0.0%,2.49,11.1%,91.7%,72.7%,0.0%,2.79,0.0%
2000 Australian Open SF,L vs Hingis,78.9%,42.2%,3.5%,1/1,2.63,9.1%,75.6%,38.7%,2.4%,2.39,10.7%,93.3%,50.0%,6.7%,3.04,6.3%
1998 Fed Cup RR,W vs Schnyder,92.0%,47.6%,0.7%,0/1,2.27,3.2%,92.9%,44.8%,0.0%,2.28,3.3%,87.5%,61.9%,4.2%,2.26,2.9%
1998 Berlin F,W vs Mauresmo,80.5%,50.0%,0.0%,0/0,2.65,8.5%,86.0%,46.5%,0.0%,2.59,11.8%,100.0%,57.9%,0.0%,2.78,0.0%
1998 Australian Open F,L vs Hingis,87.3%,41.7%,5.5%,1/2,1.95,1.6%,85.4%,42.9%,0.0%,2.00,2.4%,92.9%,38.5%,21.4%,1.84,0.0%
1998 Australian Open SF,W vs Davenport,87.8%,55.8%,8.2%,2/6,2.53,4.7%,89.6%,55.0%,1.5%,2.51,6.3%,89.7%,57.7%,24.1%,2.61,0.0%
1997 Rome F,L vs Pierce,92.6%,44.0%,13.0%,1/6,2.55,0.0%,94.3%,39.4%,17.1%,2.65,0.0%,94.4%,52.9%,5.6%,2.06,0.0%
1996 US Open SF,L vs Seles,91.1%,31.4%,8.9%,3/2,2.43,1.4%,91.1%,31.7%,2.2%,2.33,2.5%,90.9%,30.0%,36.4%,2.56,0.0%
1996 Roland Garros SF,L vs Graf,79.2%,47.4%,8.3%,4/0,2.79,65.4%,74.1%,50.0%,11.1%,2.76,80.0%,85.7%,44.4%,4.8%,2.84,35.3%
1996 Rome F,W vs Hingis,92.0%,58.7%,6.0%,1/2,2.50,7.0%,94.7%,55.6%,5.3%,2.51,7.7%,90.9%,70.0%,9.1%,2.48,5.9%
1996 Indian Wells F,L vs Graf,80.0%,47.2%,3.3%,3/0,1.83,79.7%,82.0%,42.0%,1.6%,1.85,83.6%,81.5%,59.1%,7.4%,1.77,61.5%
1995 Wimbledon SF,L vs Sanchez Vicario,87.6%,44.9%,2.2%,1/1,2.47,46.8%,86.8%,45.7%,3.8%,2.59,69.8%,94.1%,43.8%,0.0%,2.22,0.0%
1995 Roland Garros SF,L vs Graf,79.3%,51.4%,3.7%,4/1,2.67,76.5%,81.4%,42.9%,3.5%,2.69,88.5%,84.1%,67.6%,4.5%,2.63,40.0%
1995 Roland Garros R32,W vs Halard Decugis,84.7%,60.0%,1.7%,0/1,2.20,2.2%,84.2%,59.4%,2.6%,2.01,3.4%,100.0%,61.1%,0.0%,2.52,0.0%
1995 Rome F,W vs Sanchez Vicario,85.5%,60.0%,1.3%,1/0,2.38,13.2%,91.7%,56.8%,0.0%,2.52,19.2%,91.3%,66.7%,4.3%,2.09,0.0%
1995 Australian Open SF,L vs Pierce,71.4%,45.0%,5.4%,1/2,2.14,8.6%,72.7%,40.6%,4.5%,2.20,13.0%,88.9%,62.5%,11.1%,2.03,0.0%
1994 Wimbledon F,W vs Navratilova,77.8%,61.4%,7.8%,3/4,1.96,81.7%,78.5%,62.7%,4.6%,1.87,82.0%,90.5%,57.9%,19.0%,2.21,81.0%
1994 Roland Garros SF,L vs Sanchez Vicario,92.5%,36.7%,5.7%,0/3,2.14,12.2%,95.5%,38.1%,0.0%,2.10,27.3%,87.5%,28.6%,37.5%,2.18,0.0%
1994 Rome F,W vs Navratilova,75.5%,60.6%,8.5%,4/4,2.71,76.5%,77.2%,56.8%,5.3%,2.68,81.0%,100.0%,66.7%,18.5%,2.83,55.6%
Career (27 matches),,82.8%,49.0%,4.2%,47.5%,2.30,31.1%,85.0%,45.9%,2.9%,2.29,38.1%,90.4%,56.5%,8.1%,2.32,15.9%
