Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Las Palmas de Gran Canaria R32,L vs Sekulic,0.99,0.15,25.6,2.0,-,15.8%,-,35.7%,6.7%,16.7%
2019 W25 Getxo R16,W vs Strakhova,1.05,1.04,56.3,3.6,-,53.5%,-,51.4%,41.7%,53.3%
2019 W25 Den Haag R32,L vs Salden,0.84,0.48,33.0,2.0,-,34.6%,-,23.8%,55.0%,25.0%
2019 W15 Alkmaar R16,L vs Brune Olsen,0.88,0.83,59.2,2.7,-,51.4%,-,46.7%,42.9%,53.7%
2019 W25 Montpellier R32,L vs Salden,0.87,0.69,49.1,3.6,-,51.7%,-,42.3%,40.6%,42.9%
2019 W25 Monzon R32,L vs Strakhova,0.81,0.94,72.6,4.0,-,76.3%,-,59.4%,36.0%,36.7%
2019 W25 Chiasso R32,L vs Rubini,0.85,0.68,42.3,2.1,2.9%,48.6%,0.0%,33.3%,53.3%,39.3%
2019 W15 Tabarka R32,L vs Lantigua De La Nuez,0.93,0.80,46.0,3.7,2.2%,41.3%,2.3%,50.0%,37.8%,55.6%
2019 W25 Sao Paulo QF,L vs Bondar,0.92,0.67,60.2,2.3,0.0%,58.3%,0.0%,64.7%,37.5%,17.2%
2019 W25 Sao Paulo R16,W vs Paquet,1.19,1.34,53.0,2.6,0.0%,60.5%,2.6%,60.5%,34.4%,55.2%
2019 W25 Sao Paulo R32,W vs Stefani,1.23,1.75,37.3,2.0,0.0%,61.5%,0.0%,63.6%,36.7%,71.4%
2019 W15 Monastir R32,L vs Tauson,0.89,0.58,38.3,2.4,0.0%,38.5%,0.0%,39.1%,40.0%,39.1%
2019 W15 Monastir SF,L vs Bjorklund,1.01,0.50,42.3,2.9,0.0%,36.7%,0.0%,60.7%,22.7%,29.4%
2019 W15 Monastir QF,W vs Hartono,1.32,1.88,31.9,2.0,3.8%,69.2%,0.0%,48.0%,40.7%,79.2%
2019 W15 Monastir R32,W vs Peral,1.32,3.07,27.9,2.0,0.0%,60.9%,5.0%,85.0%,68.4%,61.1%
2019 W15 Manacor SF,L vs Rosca,1.00,0.82,53.3,4.7,0.0%,54.5%,0.0%,31.0%,48.6%,44.1%
2019 W15 Manacor QF,W vs Naydenova,1.07,1.27,60.8,2.2,-,59.1%,-,69.0%,37.8%,48.5%
2019 W15 Manacor R16,W vs Koshiishi,1.15,1.84,34.0,2.1,0.0%,60.9%,0.0%,56.5%,68.0%,64.0%
2019 W15 Manacor R32,W vs Gavrila,1.07,1.66,41.5,3.1,0.0%,64.0%,0.0%,45.0%,68.2%,70.0%
2019 W15 Manacor QF,L vs Ureke,0.81,0.82,72.6,3.4,5.3%,50.0%,3.0%,57.6%,47.7%,46.5%
2019 (23 matches),,1.00,0.96,49.6,2.5,0.8%,53.6%,0.6%,52.0%,42.7%,48.0%
2017 (19 matches),,1.03,1.06,63.2,3.0,1.5%,57.1%,1.8%,54.1%,46.5%,44.4%
2016 (7 matches),,0.94,0.74,50.3,2.7,0.8%,52.5%,1.8%,44.8%,37.3%,43.3%
Career (49 matches),,1.01,0.97,55.7,2.7,1.1%,55.0%,1.3%,51.9%,43.6%,45.8%
