Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,1,0,1,0.0%,1-2,33.3%,12-16,42.9%,0-0,-,1,71.4%,14.3%,1.3%,6.5%,68.8%,69.8%,45.8%,62.3%,32.9%,47.2%,0.87
Clay,15,3,12,20.0%,9-23,28.1%,115-174,39.8%,1-1,50.0%,11,48.2%,25.0%,1.3%,6.9%,64.0%,53.9%,38.4%,48.3%,38.6%,43.6%,0.75
Carpet,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,25.0%,25.0%,4.1%,4.1%,71.4%,42.9%,21.4%,36.7%,38.5%,37.6%,0.61
Quarter-finals,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,
vs Righties,7,1,6,14.3%,4-11,26.7%,53-83,39.0%,0-0,-,7,49.3%,28.2%,1.8%,8.0%,63.4%,55.6%,37.0%,48.8%,39.1%,44.1%,0.76
vs Lefties,1,1,0,100.0%,2-0,100.0%,12-4,75.0%,0-0,-,0,,,,,,,,,,,
