Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2007 Miami F,L vs Djokovic,0.80,0.58,27.8,2.2,8.3%,55.6%,9.1%,60.6%,24.0%,37.0%
2007 Miami SF,W vs Ljubicic,1.44,1.41,50.7,2.8,8.1%,64.9%,2.9%,68.6%,34.6%,30.4%
2007 Miami R16,W vs Federer,1.21,1.05,76.4,6.9,6.5%,61.3%,3.3%,65.0%,28.3%,36.4%
2004 Paris SF,L vs Safin,0.88,0.65,50.5,2.0,9.4%,65.6%,3.3%,53.3%,38.2%,20.0%
2004 Stuttgart F,W vs Gaudio,1.01,1.17,51.0,4.9,13.5%,58.1%,6.0%,56.7%,44.0%,55.2%
2002 Canada F,W vs Roddick,1.27,1.76,46.3,2.2,20.7%,75.9%,11.1%,74.1%,40.0%,28.0%
2002 Canada SF,W vs Haas,1.13,1.23,73.5,11.5,14.0%,86.0%,4.7%,51.2%,28.8%,37.5%
2001 Stuttgart F,L vs Kuerten,0.69,0.61,27.0,2.1,10.0%,67.5%,14.3%,45.7%,42.4%,33.3%
2007 (3 matches),,1.13,0.95,54.3,3.1,7.4%,60.7%,4.7%,64.8%,27.9%,35.4%
2004 (2 matches),,0.97,1.00,50.9,2.8,12.3%,60.4%,5.2%,55.7%,42.2%,44.3%
2002 (2 matches),,1.18,1.40,63.6,3.7,16.5%,82.3%,7.1%,60.0%,32.9%,34.2%
2001 (1 matches),,0.69,0.61,27.0,2.1,10.0%,67.5%,14.3%,45.7%,42.4%,33.3%
Career (8 matches),,1.04,1.01,51.6,3.0,11.1%,66.1%,6.4%,59.1%,35.4%,37.4%
