Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2007 Barcelona F,L vs Nadal,75.0%,28.2%,0.0%,0/0,2.31,2.3%,74.3%,26.9%,0.0%,2.26,4.3%,100.0%,30.8%,0.0%,2.38,0.0%
2007 Miami SF,W vs Ljubicic,63.3%,51.6%,4.1%,1/1,2.41,46.2%,53.1%,47.1%,0.0%,2.38,47.1%,82.4%,57.1%,11.8%,2.47,44.4%
2007 Miami R16,W vs Federer,74.2%,41.7%,1.0%,0/1,2.61,35.2%,66.7%,41.7%,0.0%,2.72,37.8%,85.7%,41.7%,2.4%,2.54,33.3%
2007 Miami F,L vs Djokovic,78.1%,37.3%,1.0%,0/1,1.99,4.1%,73.4%,42.6%,1.6%,2.04,0.0%,90.3%,28.6%,0.0%,1.94,8.0%
2005 Indian Wells SF,L vs Federer,69.6%,48.7%,0.0%,0/0,1.89,18.2%,61.8%,57.1%,0.0%,1.89,10.5%,90.0%,38.9%,0.0%,1.89,28.6%
2004 Paris SF,L vs Safin,62.5%,40.0%,1.6%,0/1,2.01,8.2%,53.3%,25.0%,0.0%,1.98,19.0%,77.4%,50.0%,3.2%,2.04,0.0%
2004 US Open R32,L vs Roddick,45.8%,45.5%,5.6%,2/2,2.25,5.8%,32.7%,37.5%,6.1%,2.24,6.5%,85.0%,52.9%,5.0%,2.26,4.3%
2004 Stuttgart F,W vs Gaudio,90.8%,53.5%,2.1%,0/3,2.17,10.0%,89.4%,47.6%,1.1%,2.16,17.2%,95.7%,64.4%,4.3%,2.19,0.0%
2002 Canada F,W vs Roddick,47.3%,53.8%,0.0%,0/0,1.85,8.3%,45.9%,64.7%,0.0%,1.93,10.0%,69.2%,33.3%,0.0%,1.75,6.3%
2002 Canada SF,W vs Haas,59.0%,50.8%,0.0%,0/0,2.27,34.9%,55.6%,54.3%,0.0%,2.31,50.0%,70.6%,45.8%,0.0%,2.22,17.2%
2001 Vienna F,L vs Haas,54.5%,44.4%,0.0%,0/0,1.98,56.3%,59.5%,32.0%,0.0%,2.04,60.0%,96.7%,55.2%,0.0%,1.91,52.2%
2001 Stuttgart F,L vs Kuerten,68.1%,50.6%,2.6%,1/2,2.46,6.4%,53.6%,43.3%,0.0%,2.30,13.6%,87.7%,54.0%,5.3%,2.60,0.0%
2001 s Hertogenbosch F,L vs Hewitt,43.8%,47.6%,4.2%,1/1,2.51,13.5%,61.1%,45.5%,5.6%,2.16,31.3%,71.4%,50.0%,7.1%,2.79,0.0%
Career (13 matches),,66.6%,46.2%,1.6%,29.4%,2.24,19.9%,62.7%,44.1%,1.0%,2.22,24.3%,85.9%,48.6%,3.0%,2.26,14.9%
